# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
1647 -9.6335564872421153e-01 -8.0499180915507313e+00 -3.1032214452941300e+00 1.2747366875222157e+00 4.9523748420951363e-01 -6.8920088938224633e-01
1648 -9.8046387665314139e-01 -8.0817500279806254e+00 -2.9493072665805933e+00 1.2726534668055089e+00 4.2753822942824954e-01 -6.9597545530530625e-01
1649 -9.8936935656787073e-01 -8.1138831486670639e+00 -2.7754755521569181e+00 1.2718622566805464e+00 3.2715996305229517e-01 -6.9851247051621890e-01
1650 -9.8935824662338179e-01 -8.1455000338086130e+00 -2.5884165600763591e+00 1.2724713093490836e+00 1.9398936873563483e-01 -6.9656126247697492e-01
1651 -9.8026628007217709e-01 -8.1757814421925801e+00 -2.3949753660445134e+00 1.2744527912506938e+00 3.0697374385271422e-02 -6.9013238267792654e-01
1652 -9.6248663078458230e-01 -8.2039901126463786e+00 -2.2015795901124142e+00 1.2776486999732517e+00 -1.5711737489071789e-01 -6.7948835861570211e-01
1653 -9.3693825404287134e-01 -8.2295487527825166e+00 -2.0140863817877293e+00 1.2817956858757402e+00 -3.6081954821272610e-01 -6.6512274297478846e-01
1654 -9.0499725382379725e-01 -8.2521049868984981e+00 -1.8378830741399865e+00 1.2865635849805108e+00 -5.6905369535635941e-01 -6.4772842383374774e-01
1655 -8.6839653678818451e-01 -8.2715770873005727e+00 -1.6779516160878256e+00 1.2916003249978023e+00 -7.6889893616266969e-01 -6.2815550303283230e-01
1656 -8.2910131360942108e-01 -8.2881759052912276e+00 -1.5386176924462751e+00 1.2965752419635308e+00 -9.4792865939516247e-01 -6.0735920756974304e-01
1657 -7.8916972791141937e-01 -8.3024004199958288e+00 -1.4229089816262643e+00 1.3012137492629836e+00 -1.0966810757456162e+00 -5.8633928998883500e-01
1658 -7.5060890494254884e-01 -8.3150065707347327e+00 -1.3317854350268454e+00 1.3053185259680131e+00 -1.2106273908674170e+00 -5.6607387087178429e-01
1659 -7.1523694397780091e-01 -8.3269513459473519e+00 -1.2637325325247968e+00 1.3087754955889204e+00 -1.2907875456698845e+00 -5.4745218080367075e-01
1660 -6.8456081825243154e-01 -8.3393162765708038e+00 -1.2150444808390202e+00 1.3115461869951182e+00 -1.3427320894075392e+00 -5.3121170169336895e-01
1661 -6.5967884271721200e-01 -8.3532163414400973e+00 -1.1805969128054719e+00 1.3136508248880716e+00 -1.3744739499188994e+00 -5.1788549759813685e-01
1662 -6.4121442851951149e-01 -8.3697016782322944e+00 -1.1544824205801765e+00 1.3151479820400276e+00 -1.3941972987997993e+00 -5.0776499496885941e-01
1663 -6.2928541756068079e-01 -8.3896602847030461e+00 -1.1300102685802549e+00 1.3161164409420010e+00 -1.4086563436896598e+00 -5.0088221767455732e-01
1664 -6.2351057053316972e-01 -8.4137300180340429e+00 -1.0991626978694089e+00 1.3166431424788541e+00 -1.4225877074232494e+00 -4.9701366507314637e-01
1665 -6.2305197841139670e-01 -8.4422276355339605e+00 -1.0521543428537437e+00 1.3168183397520699e+00 -1.4389686806743969e+00 -4.9570581114916695e-01
1666 -6.2668949600186297e-01 -8.4751014041743300e+00 -9.7787473243261569e-01 1.3167362712739128e+00 -1.4596556875969968e+00 -4.9631980115294383e-01
1667 -6.3292096025030697e-01 -8.5119120294161270e+00 -8.6561561693898503e-01 1.3164977871628052e+00 -1.4859366697382588e+00 -4.9809063233971690e-01
1668 -6.4008013108200357e-01 -8.5518444520510126e+00 -7.0772128715161919e-01 1.3162110208449922e+00 -1.5187872154350535e+00 -5.0019434809512797e-01
1669 -6.4646311280753188e-01 -8.5937506079142008e+00 -5.0204773751574128e-01 1.3159874095328887e+00 -1.5589226212552276e+00 -5.0181598191975008e-01
1670 -6.5045356227945850e-01 -8.6362207343134436e+00 -2.5294707999343835e-01 1.3159325454595037e+00 -1.6068241525968872e+00 -5.0221140549064869e-01
1671 -6.5063729124075675e-01 -8.6776784407774805e+00 2.9841399401746044e-02 1.3161335827685123e+00 -1.6627611926752908e+00 -5.0075776310584752e-01
1672 -6.4589789086784233e-01 -8.7164927329466693e+00 3.3391511271126201e-01 1.3166464105529190e+00 -1.7266692126688150e+00 -4.9698936731582294e-01
1673 -6.3548665674259708e-01 -8.7510986550371772e+00 6.4726756924385265e-01 1.3174861070782569e+00 -1.7977758970205455e+00 -4.9061817410868686e-01
1674 -6.1906223444195552e-01 -8.7801173278126701e+00 9.6035997655977456e-01 1.3186233751909939e+00 -1.8740654840165845e+00 -4.8153972132148204e-01
1675 -5.9669786464128349e-01 -8.8024659857791683e+00 1.2665291863832113e+00 1.3199881371780970e+00 -1.9518712689392592e+00 -4.6982643836925664e-01
1676 -5.6885668422642377e-01 -8.8174491837886713e+00 1.5609549928114308e+00 1.3214797696611926e+00 -2.0259452349876734e+00 -4.5571055795432108e-01
1677 -5.3633803148190839e-01 -8.8248236153764328e+00 1.8390695376246848e+00 1.3229820354224524e+00 -2.0902155538058440e+00 -4.3955872793689643e-01
1678 -5.0019991328136637e-01 -8.8248308726922318e+00 2.0954309746223259e+00 1.3243798932755753e+00 -2.1391438394459943e+00 -4.2184014331314656e-01
1679 -4.6166454932713552e-01 -8.8181948409408850e+00 2.3237127097123094e+00 1.3255751362598298e+00 -2.1692549875852873e+00 -4.0308984407957854e-01
1680 -4.2201507987671222e-01 -8.8060830799669638e+00 2.5178135262592862e+00 1.3264981872958868e+00 -2.1802091664508851e+00 -3.8386888225240379e-01
1681 -3.8249202433789675e-01 -8.7900342979498962e+00 2.6735061691813820e+00 1.3271142471864938e+00 -2.1748788232530472e+00 -3.6472335000555228e-01
1682 -3.4419787850059735e-01 -8.7718566537260170e+00 2.7898030694869731e+00 1.3274231582444262e+00 -2.1583192169670680e+00 -3.4614468198986614e-01
1683 -3.0801736441903571e-01 -8.7535039289887333e+00 2.8694292581661607e+00 1.3274535868096962e+00 -2.1360953372964668e+00 -3.2853404374141004e-01
1684 -2.7455937940440422e-01 -8.7369384070792862e+00 2.9182754800762183e+00 1.3272531838327901e+00 -2.1127711359583365e+00 -3.1217382461947962e-01
1685 -2.4412475659072014e-01 -8.7239904368510910e+00 2.9440999431357811e+00 1.3268770195173127e+00 -2.0911496433231380e+00 -2.9720911575475761e-01
1686 -2.1670171283243889e-01 -8.7162250533488308e+00 2.9548356672960074e+00 1.3263766576225473e+00 -2.0721840726601219e+00 -2.8364146545373115e-01
1687 -1.9198850690670077e-01 -8.7148256342949058e+00 2.9567832480698142e+00 1.3257917400966768e+00 -2.0549637284046924e+00 -2.7133613685841573e-01
1688 -1.6944055638636119e-01 -8.7205034157315708e+00 2.9529879992505319e+00 1.3251450705446708e+00 -2.0363103718164206e+00 -2.6004262196229966e-01
1689 -1.4833725123319363e-01 -8.7334398538978011e+00 2.9422071828944327e+00 1.3244412210236258e+00 -2.0101130512214169e+00 -2.4942649299072830e-01
1690 -1.2786211905223660e-01 -8.7532664388805497e+00 2.9188442117996729e+00 1.3236679600526129e+00 -1.9669937680355700e+00 -2.3910910428857221e-01
1691 -1.0718896767837803e-01 -8.7790838169642154e+00 2.8739767113840449e+00 1.3227995088063085e+00 -1.8949019751229157e+00 -2.2871054067290283e-01
1692 -8.5566235576982855e-02 -8.8095191703192040e+00 2.7972821526221017e+00 1.3218007709683752e+00 -1.7808550364357598e+00 -2.1789081518514553e-01
1693 -6.2392046985413646e-02 -8.8428179553963044e+00 2.6794453382422452e+00 1.3206320575266948e+00 -1.6135089989876259e+00 -2.0638474708086876e-01
1694 -3.7273369663403472e-02 -8.8769635320429359e+00 2.5145339356924241e+00 1.3192541749868338e+00 -1.3858105711725961e+00 -1.9402707667927116e-01
1695 -1.0064129170230612e-02 -8.9098161202992721e+00 2.3017731782856177e+00 1.3176338633658244e+00 -1.0968584617257673e+00 -1.8076590087501651e-01
1696 1.9120980208496535e-02 -8.9392610616668691e+00 2.0461907457745072e+00 1.3157494109536907e+00 -7.5236887810373876e-01 -1.6666408439933120e-01
1697 4.9918091550731500e-02 -8.9633556487242121e+00 1.7579000123178790e+00 1.3135959388589460e+00 -3.6367989112788862e-01 -1.5188961960143205e-01
1698 8.1750027980624834e-02 -8.9804638766531415e+00 1.4503004299399165e+00 1.3111895206974180e+00 5.4225148812320448e-02 -1.3669680776635523e-01
1699 1.1388314866706450e-01 -8.9893693565678703e+00 1.1378698936483269e+00 1.3085691503132921e+00 4.8491669953525135e-01 -1.2140059706418896e-01
1700 1.4550003380861343e-01 -8.9893582466233823e+00 8.3423314329135922e-01 1.3057956875944285e+00 9.1228270030447933e-01 -1.0634651974802428e-01
1701 1.7578144219257963e-01 -8.9802662800721773e+00 5.5087025634150866e-01 1.3029473011944046e+00 1.3215764285747211e+00 -9.1878557200903557e-02
1702 2.0399011264637934e-01 -8.9624866307845821e+00 2.9646070756970216e-01 1.3001115124645306e+00 1.6998970829018722e+00 -7.8307061903549760e-02
1703 2.2954875278251718e-01 -8.9369382540428717e+00 7.6665986562535551e-02 1.2973746047848187e+00 2.0365102513846081e+00 -6.5878689827754078e-02
1704 2.5210498689849914e-01 -8.9049972538237974e+00 -1.0583383917074375e-01 1.2948097547192667e+00 2.3233737362089504e+00 -5.4750210975479448e-02
1705 2.7157708730057284e-01 -8.8683965367881843e+00 -2.5112600897216109e-01 1.2924656271266755e+00 2.5559146499113865e+00 -4.4968079626740258e-02
1706 2.8817590529122805e-01 -8.8291013136094207e+00 -3.6166829696735298e-01 1.2903572429478656e+00 2.7337123047782454e+00 -3.6455702962845227e-02
1707 3.0240041999582834e-01 -8.7891697279114194e+00 -4.4170792892374150e-01 1.2884606190695382e+00 2.8605861978745302e+00 -2.9010322618898913e-02
1708 3.1500657073473204e-01 -8.7506089049425491e+00 -4.9658158164322813e-01 1.2867120272243786e+00 2.9438395871026017e+00 -2.2311145436970627e-02
1709 3.2695134594735176e-01 -8.7152369439778017e+00 -5.3201832563585238e-01 1.2850118679464284e+00 2.9928727415691236e+00 -1.5939658333751650e-02
1710 3.3931627657080443e-01 -8.6845608182524323e+00 -5.5355054769430900e-01 1.2832323474007241e+00 3.0176142553395136e+00 -9.4118544921116300e-03
1711 3.5321634144009756e-01 -8.6596788427172129e+00 -5.6606723441773621e-01 1.2812276455036906e+00 3.0270324716530426e+00 -2.2204681410785119e-03
1712 3.6970167823229505e-01 -8.6412144285195112e+00 -5.7350323905166545e-01 1.2788452471221698e+00 3.0277176434702642e+00 6.1164517683771546e-03
1713 3.8966028470304565e-01 -8.6292854175606806e+00 -5.7867550602648121e-01 1.2759375478816077e+00 3.0225714998044584e+00 1.6005770831834361e-02
1714 4.1373001803404180e-01 -8.6235105705331705e+00 -5.8327977006784593e-01 1.2723734899772867e+00 3.0099087721228051e+00 2.7734182436651551e-02
1715 4.4222763553396083e-01 -8.6230519784113966e+00 -5.8798790247637456e-01 1.2680504530378909e+00 2.9833672938715003e+00 4.1433415733844833e-02
1716 4.7510140417432978e-01 -8.6266894960018625e+00 -5.9249092178680740e-01 1.2629066062723500e+00 2.9327970943505020e+00 5.7060066017289933e-02
1717 5.1191202941612690e-01 -8.6329209602503063e+00 -5.9535568156334051e-01 1.2569333466588084e+00 2.8459715368572218e+00 7.4392349585798309e-02
1718 5.5184445205101207e-01 -8.6400801310820032e+00 -5.9378896236201084e-01 1.2501865242998240e+00 2.7107912503281004e+00 9.3043759743016333e-02
1719 5.9375060791420009e-01 -8.6464631128075311e+00 -5.8368416342122842e-01 1.2427943043049250e+00 2.5176308801056440e+00 1.1249144820428666e-01
1720 6.3622073431344328e-01 -8.6504535622794592e+00 -5.6032789337774491e-01 1.2349591466595309e+00 2.2614031810845727e+00 1.3211555956285437e-01
1721 6.7767844077748085e-01 -8.6506372912407574e+00 -5.1973590831686001e-01 1.2269517318838408e+00 1.9427713512735763e+00 1.5124493008926918e-01
1722 7.1649273294666860e-01 -8.6458978908678432e+00 -4.6009237849467083e-01 1.2190956926827479e+00 1.5680405139426217e+00 1.6920457195532149e-01
1723 7.5109865503717654e-01 -8.6354866567425965e+00 -3.8262456479744589e-01 1.2117434866403389e+00 1.1477843580167773e+00 1.8536107885386205e-01
1724 7.8011732781266951e-01 -8.6190622344419552e+00 -2.9154650483234357e-01 1.2052453206250300e+00 6.9490353829723528e-01 1.9916325354174777e-01
1725 8.0246598577916817e-01 -8.5966978646412837e+00 -1.9317200569401446e-01 1.1999143949314610e+00 2.2305493317567934e-01 2.1017653420339666e-01
1726 8.1744918378867226e-01 -8.5688566842264233e+00 -9.4605775593436983e-02 1.1959926482368071e+00 -2.5397164398329047e-01 2.1811083324582264e-01
1727 8.2482361537643334e-01 -8.5363380314819075e+00 -2.4524880984562007e-03 1.1936215251021554e+00 -7.2206616100918253e-01 2.2284191393780611e-01
1728 8.2483087269223099e-01 -8.5001999132813655e+00 7.8169304677429788e-02 1.1928219897978207e+00 -1.1665238536763711e+00 2.2442627831606693e-01
1729 8.1819484094088446e-01 -8.4616645493271356e+00 1.4419423635534209e-01 1.1934870383170395e+00 -1.5724988178267651e+00 2.2310879642441941e-01
1730 8.0608307996696449e-01 -8.4220150798767115e+00 1.9474264763417951e-01 1.1953883262331719e+00 -1.9265450028784423e+00 2.1932128202434550e-01
1731 7.9003429794989577e-01 -8.3824920243378962e+00 2.3084536480328294e-01 1.1981963657038355e+00 -2.2188750749123698e+00 2.1366941634476527e-01
1732 7.7185665372601708e-01 -8.3441978785005961e+00 2.5484350350108959e-01 1.2015113921847449e+00 -2.4454167698582374e+00 2.0690539611483436e-01
1733 7.5350392898873397e-01 -8.3080173644190349e+00 2.6963981941462550e-01 1.2049000301921617e+00 -2.6087240159664722e+00 1.9988482512188999e-01
1734 7.3693840707928726e-01 -8.2745593794044048e+00 2.7804038338674375e-01 1.2079319619895126e+00 -2.7173002400419972e+00 1.9350867898210236e-01
1735 7.2399043685109188e-01 -8.2441247565907201e+00 2.8236222966157964e-01 1.2102113955093463e+00 -2.7835534766751291e+00 1.8865415944781613e-01
1736 7.1622505334883024e-01 -8.2167017128324389e+00 2.8431095489383296e-01 1.2114002076362429e+00 -2.8210412009435757e+00 1.8610106260686846e-01
1737 7.1482563429490620e-01 -8.1919885069067000e+00 2.8499735204741050e-01 1.2112325459226265e+00 -2.8417741336238529e+00 1.8646202894141403e-01
1738 7.2050341573156984e-01 -8.1694405563863608e+00 2.8496811534196359e-01 1.2095233143469344e+00 -2.8542361714880085e+00 1.9012517693008116e-01
1739 7.3343985389780131e-01 -8.1483372512331940e+00 2.8421351027573805e-01 1.2061742918518159e+00 -2.8625096208981535e+00 1.9721613780650291e-01
1740 7.5326643888054945e-01 -8.1278621190522369e+00 2.8216627668822625e-01 1.2011811094332234e+00 -2.8664973468803603e+00 2.0758385971759097e-01
1741 7.7908381696421580e-01 -8.1071889676783773e+00 2.7769135449663901e-01 1.1946421872025401e+00 -2.8628394899399896e+00 2.2081138357603741e-01
1742 8.0951917031920451e-01 -8.0855662355769820e+00 2.6904928196957589e-01 1.1867678999032487e+00 -2.8459837776448520e+00 2.3624969838324569e-01
1743 8.4281795539630444e-01 -8.0623920469854138e+00 2.5386238281807905e-01 1.1778858416184776e+00 -2.8091311510725370e+00 2.5307017922772740e-01
1744 8.7696353204293598e-01 -8.0372733696634029e+00 2.2919635105870800e-01 1.1684370349599535e+00 -2.7451971542341540e+00 2.7032927974848087e-01
1745 9.0981612029927228e-01 -8.0100641291702299e+00 1.9187600918584127e-01 1.1589586870179751e+00 -2.6480096072710735e+00 2.8703830635429839e-01
1746 9.3926106166686829e-01 -7.9808790197915034e+00 1.3902250101382047e-01 1.1500514333476051e+00 -2.5135890554838265e+00 3.0223138224349089e-01
1747 9.6335564872421175e-01 -7.9500819084492678e+00 6.8634844844716297e-02 1.1423322636211031e+00 -2.3410084807276208e+00 3.1502608751636063e-01
1748 9.8046387665314139e-01 -7.9182499720193746e+00 -1.9995788025380275e-02 1.1363776282198699e+00 -2.1324509636605575e+00 3.2467344353373712e-01
1749 9.8936935656787073e-01 -7.8861168513329352e+00 -1.2612288813420425e-01 1.1326638152564115e+00 -1.8925650556762603e+00 3.3059632346942780e-01
1750 9.8935824662338179e-01 -7.8544999661913870e+00 -2.4755043037809182e-01 1.1315130602985850e+00 -1.6276114105573785e+00 3.3241729444927282e-01
1751 9.8026628007217709e-01 -7.8242185578074208e+00 -3.8067125103847027e-01 1.1330537923187345e+00 -1.3449139111130659e+00 3.2997769743878430e-01
1752 9.6248663078458241e-01 -7.7960098873536214e+00 -5.2050164279707722e-01 1.1372019163756144e+00 -1.0528156647667282e+00 3.2334917502710675e-01
1753 9.3693825404287123e-01 -7.7704512472174825e+00 -6.6083885355010785e-01 1.1436671945031736e+00 -7.6092309354007259e-01 3.1283713378220340e-01
1754 9.0499725382379714e-01 -7.7478950131015010e+00 -7.9474309768906914e-01 1.1519848686880223e+00 -4.8013483225946496e-01 2.9897358889957071e-01
1755 8.6839653678818463e-01 -7.7284229126994273e+00 -9.1543700051745125e-01 1.1615682151493780e+00 -2.2195338000147047e-01 2.8249559244662070e-01
1756 8.2910131360942141e-01 -7.7118240947087724e+00 -1.0174644037372036e+00 1.1717736526830218e+00 3.0901356686097409e-03 2.6430593843735123e-01
1757 7.8916972791141982e-01 -7.6975995800041721e+00 -1.0977253531003681e+00 1.1819675257988214e+00 1.8752281292524872e-01 2.4541535421692745e-01
1758 7.5060890494254873e-01 -7.6849934292652682e+00 -1.1559819627492733e+00 1.1915837336149671e+00 3.2868988455464776e-01 2.2686929293635721e-01
1759 7.1523694397780080e-01 -7.6730486540526481e+00 -1.1946423468794192e+00 1.2001642190940895e+00 4.2931475412318437e-01 2.0966637563301960e-01
1760 6.8456081825243154e-01 -7.6606837234291953e+00 -1.2179246396715206e+00 1.2073791631941715e+00 4.9652187259435715e-01 1.9467802706118562e-01
1761 6.5967884271721222e-01 -7.6467836585599027e+00 -1.2306935151435152e+00 1.2130289257637996e+00 5.3981036062389454e-01 1.8257904145600121e-01
1762 6.4121442851951171e-01 -7.6302983217677056e+00 -1.2372974908972110e+00 1.2170336056051900e+00 5.6899828358431559e-01 1.7379680489191177e-01
1763 6.2928541756068102e-01 -7.6103397152969547e+00 -1.2406817537689097e+00 1.2194174592429874e+00 5.9300844132355179e-01 1.6848358554360682e-01
1764 6.2351057053316972e-01 -7.5862699819659589e+00 -1.2419543212951258e+00 1.2202942421902034e+00 6.1970704944097832e-01 1.6651282683952440e-01
1765 6.2305197841139670e-01 -7.5577723644660404e+00 -1.2404441849630894e+00 1.2198566231579029e+00 6.5633534228250745e-01 1.6749759667604119e-01
1766 6.2668949600186308e-01 -7.5248985958256700e+00 -1.2341370641023131e+00 1.2183693970615674e+00 7.0976729332115063e-01 1.7082758194601211e-01
1767 6.3292096025030686e-01 -7.4880879705838730e+00 -1.2202854708642619e+00 1.2161634433954227e+00 7.8602018604047796e-01 1.7572015340046182e-01
1768 6.4008013108200357e-01 -7.4481555479489874e+00 -1.1960186861730135e+00 1.2136260156085799e+00 8.8906237554049672e-01 1.8128076208295291e-01
1769 6.4646311280753177e-01 -7.4062493920857992e+00 -1.1588676345043201e+00 1.2111832914264644e+00 1.0196190409681538e+00 1.8656801502441128e-01
1770 6.5045356227945861e-01 -7.3637792656865564e+00 -1.1071506860977509e+00 1.2092730021337912e+00 1.1748234932125015e+00 1.9065909852469876e-01
1771 6.5063729124075687e-01 -7.3223215592225195e+00 -1.0401281720141466e+00 1.2083078788730082e+00 1.3490308287324850e+00 1.9271173408613698e-01
1772 6.4589789086784255e-01 -7.2835072670533316e+00 -9.5784836079183955e-01 1.2086338613508461e+00 1.5353503332872578e+00 1.9201949152907485e-01
1773 6.3548665674259719e-01 -7.2489013449628237e+00 -8.6074759121827660e-01 1.2104896626046235e+00 1.7270613510127129e+00 1.8805787334578414e-01
1774 6.1906223444195618e-01 -7.2198826721873308e+00 -7.4924402709412918e-01 1.2139755769849547e+00 1.9182691340651810e+00 1.8051890744625687e-01
1775 5.9669786464128438e-01 -7.1975340142208317e+00 -6.2363089125365978e-01 1.2190387911692195e+00 2.1037129380510402e+00 1.6933194670390522e-01
1776 5.6885668422642388e-01 -7.1825508162113278e+00 -4.8446150572339042e-01 1.2254797686258267e+00 2.2781702433006661e+00 1.5466816992242691e-01
1777 5.3633803148190795e-01 -7.1751763846235663e+00 -3.3336589944280032e-01 1.2329799742093979e+00 2.4361090113458896e+00 1.3692642298292829e-01
1778 5.0019991328136604e-01 -7.1751691273077691e+00 -1.7395801676708852e-01 1.2411463538961036e+00 2.5720411300328836e+00 1.1669913639134459e-01
1779 4.6166454932713585e-01 -7.1818051590591150e+00 -1.2319046582354018e-02 1.2495640438861204e+00 2.6815594332873851e+00 9.4719397816690601e-02
1780 4.2201507987671244e-01 -7.1939169200330353e+00 1.4340384185013760e-01 1.2578470957200201e+00 2.7625673527232775e+00 7.1793484269907476e-02
1781 3.8249202433789686e-01 -7.2099657020501038e+00 2.8441602474081440e-01 1.2656781862621351e+00 2.8160135515071971e+00 4.8726268483963033e-02
1782 3.4419787850059752e-01 -7.2281433462739821e+00 4.0333667962040642e-01 1.2728318659530289e+00 2.8456726946367259e+00 2.6248715797853754e-02
1783 3.0801736441903693e-01 -7.2464960710112658e+00 4.9609795616165570e-01 1.2791805053335588e+00 2.8570615661004464e+00 4.9564276548479157e-03
1784 2.7455937940440528e-01 -7.2630615929207121e+00 5.6283424619945510e-01 1.2846860847737047e+00 2.8560660011805128e+00 -1.4734050552004462e-02
1785 2.4412475659072022e-01 -7.2760095631489081e+00 6.0738691511952114e-01 1.2893831719418942e+00 2.8478565638756148e+00 -3.2607820418524176e-02
1786 2.1670171283243894e-01 -7.2837749466511692e+00 6.3578512997672298e-01 1.2933585708395483e+00 2.8361759102435800e+00 -4.8653190283824858e-02
1787 1.9198850690670027e-01 -7.2851743657050942e+00 6.5454441661917639e-01 1.2967317313748106e+00 2.8226306091138316e+00 -6.3044830464371329e-02
1788 1.6944055638636096e-01 -7.2794965842684300e+00 6.6953336677964959e-01 1.2996379895713528e+00 2.8057300909001204e+00 -7.6112500555411411e-02
1789 1.4833725123319369e-01 -7.2665601461021989e+00 6.8566305641138836e-01 1.3022149136987053e+00 2.7799378218498298e+00 -8.8299603732089171e-02
1790 1.2786211905223666e-01 -7.2467335611194503e+00 7.0715791613522427e-01 1.3045909810567935e+00 2.7353690366552859e+00 -1.0011544355240069e-01
1791 1.0718896767837811e-01 -7.2209161830357846e+00 7.3793270776606545e-01 1.3068756436687676e+00 2.6586783558583371e+00 -1.1208448327319211e-01
1792 8.5566235576982924e-02 -7.1904808296807960e+00 7.8168201702688533e-01 1.3091503972343184e+00 2.5352410294171186e+00 -1.2469549473574347e-01
1793 6.2392046985414076e-02 -7.1571820446036964e+00 8.4160513712261331e-01 1.3114613980403822e+00 2.3522009540253497e+00 -1.3835342623773397e-01
1794 3.7273369663403527e-02 -7.1230364679570641e+00 9.2001615422213645e-01 1.3138150431055520e+00 2.1015528959856087e+00 -1.5333712994957402e-01
1795 1.0064129170230723e-02 -7.0901838797007279e+00 1.0181645346017760e+00 1.3161783118033032e+00 1.7822994352105632e+00 -1.6976660322185644e-01
1796 -1.9120980208496438e-02 -7.0607389383331318e+00 1.1363759439105430e+00 1.3184852500282465e+00 1.4009705189613519e+00 -1.8758377958886421e-01
1797 -4.9918091550730931e-02 -7.0366443512757888e+00 1.2743419266578144e+00 1.3206496967650914e+00 9.7038214551268231e-01 -2.0655070588233590e-01
1798 -8.1750027980625167e-02 -7.0195361233468585e+00 1.4312675726210122e+00 1.3225825044853663e+00 5.0718983024610531e-01 -2.2626773991965840e-01
1799 -1.1388314866706438e-01 -7.0106306434321297e+00 1.6056684651906883e+00 1.3242097420985672e+00 2.9193584282323146e-02 -2.4621202501777906e-01
1800 3.0888697381153229e+00 -7.5878815147582435e+00 -1.1229447143029221e-01 2.5331839165156145e-01 -1.0112206782212507e+00 9.2777938660010051e-01
1801 3.0801592493882137e+00 -7.6182748517849612e+00 -3.6378198855684674e-01 2.6231936184022825e-01 -8.5942887078978114e-01 9.2610837988488059e-01
1802 3.0798790986921230e+00 -7.6516180149994559e+00 -6.0696733988801632e-01 2.6818273907587337e-01 -7.3297126581331806e-01 9.2498263974362516e-01
1803 3.0875679242288041e+00 -7.6869287159498967e+00 -8.3422809158241440e-01 2.7095354203764305e-01 -6.3307101461784121e-01 9.2444043653070918e-01
1804 3.1022581638343314e+00 -7.7231669285551305e+00 -1.0380787650869165e+00 2.7089661018472189e-01 -5.5867069496056598e-01 9.2445164325264506e-01
1805 3.1225357844956267e+00 -7.7593275878675101e+00 -1.2122508195414996e+00 2.6847624137236625e-01 -5.0679008091919919e-01 9.2492551664362788e-01
1806 3.1466331950070705e+00 -7.7945263112818424e+00 -1.3528732380111592e+00 2.6432023740606625e-01 -4.7306097823871601e-01 9.2572752294406135e-01
1807 3.1725489276545584e+00 -7.8280709555083385e+00 -1.4592601813024881e+00 2.5917254375100834e-01 -4.5251398457369796e-01 9.2670044340433100e-01
1808 3.1981856090208254e+00 -7.8595131671514951e+00 -1.5339723307720747e+00 2.5383899533527782e-01 -4.4048657478181480e-01 9.2768462248155181e-01
1809 3.2214962982579634e+00 -7.8886759009852980e+00 -1.5821467283168997e+00 2.4913051430926766e-01 -4.3334045039379077e-01 9.2853328024700788e-01
1810 3.2406285674544302e+00 -7.9156550127986138e+00 -1.6103531388772818e+00 2.4580756473734702e-01 -4.2871982200717124e-01 9.2912082238703908e-01
1811 3.2540557908114214e+00 -7.9407953028293052e+00 -1.6252883958749966e+00 2.4452890013208645e-01 -4.2532978502171176e-01 9.2934439736701679e-01
1812 3.2606859941284241e+00 -7.9646436009822477e+00 -1.6325508605680097e+00 2.4580685297196544e-01 -4.2243798077910716e-01 9.2912094722749972e-01
1813 3.2599402296296742e+00 -7.9878834613523662e+00 -1.6356961972969259e+00 2.4997085311843484e-01 -4.1935153362222499e-01 9.2838320441120215e-01
1814 3.2517946634246604e+00 -8.0112576067274635e+00 -1.6357544712021950e+00 2.5714069973764636e-01 -4.1506007590555610e-01 9.2707823545693913e-01
1815 3.2367832269420393e+00 -8.0354853033706455e+00 -1.6312851848557581e+00 2.6721134020987553e-01 -4.0818324760951147e-01 9.2517117389139869e-01
1816 3.2159605884339668e+00 -8.0611822667010387e+00 -1.6188662935212614e+00 2.7985127133969068e-01 -3.9732819905964206e-01 9.2265489508171017e-01
1817 3.1908281263774425e+00 -8.0887904652722789e+00 -1.5937946545710227e+00 2.9451671424546022e-01 -3.8187249729374700e-01 9.1956398162341479e-01
1818 3.1632283118187572e+00 -8.1185243237641522e+00 -1.5508335325415883e+00 3.1048295031501227e-01 -3.6298419459387371e-01 9.1598905312688295e-01
1819 3.1352152252572156e+00 -8.1503383982632442e+00 -1.4849958290739291e+00 3.2689241975406813e-01 -3.4445682677375522e-01 9.1208615527893744e-01
1820 3.1089106705862246e+00 -8.1839197282981999e+00 -1.3923775791203266e+00 3.4281662439823080e-01 -3.3289232551572945e-01 9.0807607347363506e-01
1821 3.0863563735976998e+00 -8.2187059162029250e+00 -1.2708969419332612e+00 3.5732626586496635e-01 -3.3702790051324111e-01 9.0423039063639532e-01
1822 3.0693729899372428e+00 -8.2539277258090706e+00 -1.1206699510190923e+00 3.6956230885919972e-01 -3.6639396212911785e-01 9.0084444513667983e-01
1823 3.0594360818674842e+00 -8.2886728189555594e+00 -9.4386921757639941e-01 3.7880045305043192e-01 -4.2970538871393227e-01 8.9820107098681912e-01
1824 3.0575779008618738e+00 -8.3219653433553606e+00 -7.4419438783141034e-01 3.8450287720125331e-01 -5.3332556236740725e-01 8.9653189077059547e-01
1825 3.0643218377102959e+00 -8.3528546111561557e+00 -5.2629935169950159e-01 3.8635349787786827e-01 -6.7995903809661395e-01 8.9598401944340733e-01
