# i, x, y, real(u), imag(u)
1698 11.2191 -4.59854 -0.0848304 -0.958582
1699 11.229 -4.63039 0.121064 -1.02081
1700 11.2461 -4.65699 0.33599 -1.09549
1701 11.2701 -4.67756 0.555451 -1.17948
1702 11.3003 -4.69169 0.774307 -1.26803
1703 11.3356 -4.69939 0.98625 -1.35541
1704 11.3747 -4.70111 1.18392 -1.43584
1705 11.416 -4.69772 1.35973 -1.50453
1706 11.458 -4.69046 1.50732 -1.55851
1707 11.4993 -4.68085 1.62302 -1.59701
1708 11.5386 -4.67062 1.70678 -1.62131
1709 11.5748 -4.66156 1.76214 -1.63409
1710 11.6073 -4.65539 1.79524 -1.63866
1711 11.6357 -4.65365 1.81317 -1.63818
1712 11.6602 -4.65754 1.82233 -1.63483
1713 11.681 -4.66789 1.82706 -1.62907
1714 11.6989 -4.68503 1.82896 -1.619
1715 11.7147 -4.70876 1.827 -1.60027
1716 11.7294 -4.73839 1.81823 -1.56662
1717 11.744 -4.77273 1.79876 -1.5111
1718 11.7596 -4.8102 1.76484 -1.42759
1719 11.7768 -4.84891 1.71382 -1.31238
1720 11.7964 -4.8868 1.64504 -1.16513
1721 11.8187 -4.92179 1.56027 -0.988997
1722 11.8436 -4.95189 1.46354 -0.789913
1723 11.8711 -4.97538 1.36047 -0.575251
1724 11.9006 -4.99093 1.25707 -0.352508
1725 11.9315 -4.99765 1.15881 -0.128413
1726 11.963 -4.99521 1.06975 0.0913477
1727 11.9943 -4.98385 0.992343 0.30179
1728 12.0248 -4.96433 0.92745 0.498118
1729 12.0536 -4.93793 0.874624 0.675534
1730 12.0804 -4.90631 0.83257 0.829525
1731 12.105 -4.87145 0.799615 0.956614
1732 12.1274 -4.83547 0.774083 1.05528
1733 12.1479 -4.80047 0.754481 1.12655
1734 12.1671 -4.76846 0.739547 1.17398
1735 12.1857 -4.74112 0.728206 1.20289
1736 12.2046 -4.71977 0.719462 1.21921
1737 12.2247 -4.70524 0.712185 1.22827
1738 12.2467 -4.69783 0.704753 1.2339
1739 12.2715 -4.69732 0.694701 1.238
1740 12.2994 -4.70294 0.678567 1.24068
1741 12.3307 -4.71349 0.652207 1.24071
1742 12.3654 -4.72742 0.611671 1.23599
1743 12.4029 -4.74292 0.554433 1.22407
1744 12.4425 -4.75808 0.480472 1.20261
1745 12.4831 -4.77102 0.392624 1.16991
1746 12.5236 -4.78003 0.295982 1.1255
1747 12.5625 -4.78366 0.196554 1.07027
1748 12.5985 -4.78086 0.0997965 1.00613
1749 12.6304 -4.77099 0.00958843 0.935342
1750 12.657 -4.7539 -0.0720639 0.859816
1751 12.6776 -4.72989 -0.144676 0.780837
1752 12.6917 -4.69969 -0.208577 0.699357
1753 12.6994 -4.66438 -0.26425 0.616637
1754 12.7011 -4.62532 -0.311968 0.534804
1755 12.6977 -4.584 -0.351749 0.456965
1756 12.6905 -4.54196 -0.383549 0.386709
1757 12.6809 -4.50068 -0.407551 0.327168
1758 12.6706 -4.46142 -0.424375 0.280091
1759 12.6616 -4.4252 -0.43513 0.245375
1760 12.6554 -4.3927 -0.441272 0.221255
1761 12.6536 -4.36426 -0.444344 0.204934
1762 12.6575 -4.33981 -0.445654 0.19323
1763 12.6679 -4.31899 -0.446 0.18286
1764 12.685 -4.30113 -0.445514 0.17036
1765 12.7088 -4.28534 -0.443672 0.151874
1766 12.7384 -4.27064 -0.439467 0.123182
1767 12.7727 -4.256 -0.431673 0.080183
1768 12.8102 -4.24045 -0.41918 0.0197887
1769 12.8489 -4.22318 -0.401344 -0.0591523
1770 12.8868 -4.20359 -0.378307 -0.155309
1771 12.9218 -4.18134 -0.351202 -0.264936
1772 12.9519 -4.15638 -0.322127 -0.382473
1773 12.9754 -4.12892 -0.293872 -0.501393
1774 12.9909 -4.09942 -0.269458 -0.615053
1775 12.9976 -4.06853 -0.251583 -0.717404
1776 12.9952 -4.03701 -0.242098 -0.803574
1777 12.9838 -4.00566 -0.241623 -0.870292
1778 12.9643 -3.97525 -0.249386 -0.916252
1779 12.9379 -3.9464 -0.26336 -0.942331
1780 12.9063 -3.91958 -0.280729 -0.951463
1781 12.8715 -3.895 -0.298548 -0.948077
1782 12.8355 -3.8726 -0.314395 -0.937145
1783 12.8005 -3.85207 -0.326822 -0.923117
1784 12.7685 -3.83286 -0.335445 -0.909154
1785 12.7411 -3.81425 -0.340736 -0.896908
1786 12.7198 -3.79537 -0.343622 -0.886743
1787 12.7052 -3.77533 -0.345057 -0.877987
1788 12.6978 -3.75329 -0.345703 -0.868915
1789 12.6973 -3.72854 -0.345763 -0.856497
1790 12.7029 -3.7006 -0.344998 -0.836216
1791 12.7135 -3.66926 -0.342869 -0.802275
1792 12.7274 -3.63462 -0.338799 -0.748317
1793 12.7429 -3.59712 -0.33242 -0.668565
1794 12.7581 -3.55754 -0.323728 -0.559095
1795 12.771 -3.51689 -0.313025 -0.418844
1796 12.78 -3.47643 -0.300646 -0.250024
1797 12.7837 -3.43749 -0.286581 -0.0577892
1798 12.7809 -3.40146 -0.27015 0.150677
1799 12.771 -3.36961 -0.249945 0.367286
1800 8.96017 -4.27942 -0.616788 -0.676468
1801 8.9645 -4.2481 -0.603761 -0.942362
1802 8.96008 -4.21505 -0.59829 -1.20145
1803 8.94748 -4.18118 -0.600252 -1.44369
1804 8.92782 -4.14737 -0.608364 -1.65958
1805 8.90265 -4.11444 -0.62042 -1.84163
1806 8.87382 -4.08299 -0.633794 -1.98574
1807 8.84343 -4.05344 -0.646062 -2.09188
1808 8.81362 -4.02593 -0.655565 -2.16375
1809 8.78642 -4.00035 -0.661687 -2.20769
1810 8.76367 -3.97634 -0.66475 -2.23124
1811 8.74683 -3.95334 -0.665607 -2.24168
1812 8.7369 -3.93067 -0.665091 -2.24473
1813 8.73436 -3.90756 -0.663508 -2.24339
1814 8.73913 -3.88327 -0.660325 -2.23721
1815 8.75057 -3.85716 -0.65414 -2.22231
1816 8.76756 -3.82879 -0.642986 -2.19202
1817 8.78854 -3.79791 -0.624967 -2.13814
1818 8.81167 -3.76458 -0.599071 -2.05235
1819 8.83491 -3.72913 -0.565873 -1.92777
1820 8.85622 -3.69217 -0.527807 -1.76028
1821 8.87364 -3.65455 -0.488827 -1.54939
1822 8.88548 -3.61728 -0.453506 -1.29838
1823 8.89041 -3.58148 -0.42585 -1.0137
1824 8.88756 -3.54826 -0.408238 -0.704
1825 8.87652 -3.51863 -0.400808 -0.379108
1826 8.85744 -3.49342 -0.401479 -0.0494501
1827 8.83094 -3.47319 -0.406619 0.274134
1828 8.79808 -3.45814 -0.412129 0.580523
1829 8.76028 -3.44814 -0.414651 0.858978
1830 8.71919 -3.44265 -0.412465 1.10029
1831 8.67657 -3.4408 -0.405746 1.29821
1832 8.63418 -3.44139 -0.39609 1.45064
1833 8.59365 -3.44302 -0.385585 1.55996
1834 8.55633 -3.44416 -0.375926 1.6324
1835 8.52327 -3.44327 -0.367964 1.67661
1836 8.4951 -3.43892 -0.361737 1.70179
1837 8.47205 -3.42991 -0.356674 1.71605
1838 8.45391 -3.41536 -0.351693 1.72522
1839 8.4401 -3.39482 -0.345122 1.73233
1840 8.42973 -3.36827 -0.334589 1.73786
1841 8.42168 -3.33619 -0.317056 1.74021
1842 8.41468 -3.29951 -0.28903 1.73619
1843 8.40747 -3.25959 -0.246904 1.72137
1844 8.39884 -3.21809 -0.187312 1.69039
1845 8.38777 -3.17689 -0.107401 1.63771
1846 8.37348 -3.13798 -0.00499229 1.5586
1847 8.35551 -3.10325 0.121302 1.45015
1848 8.33368 -3.07445 0.271902 1.31171
1849 8.30817 -3.05298 0.445965 1.14494
1850 8.27942 -3.03983 0.64098 0.953525
1851 8.2481 -3.0355 0.852387 0.74294
1852 8.21505 -3.03992 1.07331 0.520405
1853 8.18118 -3.05252 1.29464 0.294872
1854 8.14737 -3.07218 1.50588 0.0765515
1855 8.11444 -3.09735 1.69652 -0.12414
1856 8.08299 -3.12618 1.8579 -0.298143
1857 8.05344 -3.15657 1.98488 -0.439451
1858 8.02593 -3.18638 2.0768 -0.54629
1859 8.00035 -3.21358 2.13732 -0.621257
1860 7.97634 -3.23633 2.17316 -0.670311
1861 7.95334 -3.25317 2.19221 -0.701059
1862 7.93067 -3.2631 2.20152 -0.721073
1863 7.90756 -3.26564 2.20574 -0.736878
1864 7.88327 -3.26087 2.20625 -0.753773
1865 7.85716 -3.24943 2.20126 -0.776145
1866 7.82879 -3.23244 2.18668 -0.807744
1867 7.79791 -3.21146 2.15737 -0.851505
1868 7.76458 -3.18833 2.10857 -0.908881
1869 7.72913 -3.16509 2.03718 -0.979166
1870 7.69217 -3.14378 1.94279 -1.05938
1871 7.65455 -3.12636 1.828 -1.14496
1872 7.61728 -3.11452 1.69804 -1.23103
1873 7.58148 -3.10959 1.55955 -1.31354
1874 7.54826 -3.11244 1.41905 -1.38999
1875 7.51863 -3.12348 1.28168 -1.45938
1876 7.49342 -3.14256 1.15052 -1.52167
1877 7.47319 -3.16906 1.02689 -1.57707
1878 7.45814 -3.20192 0.911183 -1.62545
1879 7.44814 -3.23972 0.803888 -1.66623
1880 7.44265 -3.28081 0.706302 -1.69866
1881 7.4408 -3.32343 0.6205 -1.72219
1882 7.44139 -3.36582 0.548622 -1.73698
1883 7.44302 -3.40635 0.49186 -1.74397
1884 7.44416 -3.44367 0.449748 -1.74481
1885 7.44327 -3.47673 0.420149 -1.74148
1886 7.43892 -3.5049 0.399809 -1.73585
1887 7.42991 -3.52795 0.38498 -1.72892
1888 7.41536 -3.54609 0.371658 -1.72003
1889 7.39482 -3.5599 0.355395 -1.70618
1890 7.36827 -3.57027 0.33103 -1.68179
1891 7.33619 -3.57832 0.292797 -1.63939
1892 7.29951 -3.58532 0.235009 -1.57116
1893 7.25959 -3.59253 0.153223 -1.47106
1894 7.21809 -3.60116 0.0453324 -1.33687
1895 7.17689 -3.61223 -0.0879634 -1.17143
1896 7.13798 -3.62652 -0.243552 -0.982597
1897 7.10325 -3.64449 -0.416871 -0.781725
1898 7.07445 -3.66632 -0.602883 -0.581479
1899 7.05298 -3.69183 -0.796608 -0.393591
1900 7.03983 -3.72058 -0.99311 -0.227273
1901 7.0355 -3.7519 -1.18718 -0.088509
1902 7.03992 -3.78495 -1.37302 0.0199036
1903 7.05252 -3.81882 -1.54432 0.0980371
1904 7.07218 -3.85263 -1.69501 0.148494
1905 7.09735 -3.88556 -1.82034 0.175936
1906 7.12618 -3.91701 -1.91788 0.186373
1907 7.15657 -3.94656 -1.98805 0.186127
1908 7.18638 -3.97407 -2.03387 0.180702
1909 7.21358 -3.99965 -2.06015 0.173959
1910 7.23633 -4.02366 -2.07243 0.167936
1911 7.25317 -4.04666 -2.07594 0.163208
1912 7.2631 -4.06933 -2.07453 0.159445
1913 7.26564 -4.09244 -2.06968 0.155796
1914 7.26087 -4.11673 -2.05978 0.151026
1915 7.24943 -4.14284 -2.04003 0.143436
1916 7.23244 -4.17121 -2.00314 0.13071
1917 7.21146 -4.20209 -1.94067 0.109802
1918 7.18833 -4.23542 -1.84474 0.0769279
1919 7.16509 -4.27087 -1.70981 0.0277473
1920 7.14378 -4.30783 -1.53392 -0.0421888
1921 7.12636 -4.34545 -1.31924 -0.136787
1922 7.11452 -4.38272 -1.07153 -0.258747
1923 7.10959 -4.41852 -0.798867 -0.409043
1924 7.11244 -4.45174 -0.510196 -0.586572
1925 7.12348 -4.48137 -0.214145 -0.787894
1926 7.14256 -4.50658 0.0814317 -1.00708
1927 7.16906 -4.52681 0.369177 -1.23568
1928 7.20192 -4.54186 0.641695 -1.4631
1929 7.23972 -4.55186 0.891386 -1.67775
1930 7.28081 -4.55735 1.11089 -1.86874
1931 7.32343 -4.5592 1.29422 -2.02778
1932 7.36582 -4.55861 1.43814 -2.15069
1933 7.40635 -4.55698 1.54323 -2.23795
1934 7.44367 -4.55584 1.61392 -2.29409
1935 7.47673 -4.55673 1.65757 -2.32628
1936 7.5049 -4.56108 1.68265 -2.34243
1937 7.52795 -4.57009 1.697 -2.34933
1938 7.54609 -4.58464 1.70639 -2.35109
1939 7.5599 -4.60518 1.71397 -2.34835
1940 7.57027 -4.63173 1.72045 -2.33832
1941 7.57832 -4.66381 1.72476 -2.31558
1942 7.58532 -4.70049 1.72475 -2.27345
1943 7.59253 -4.74041 1.71787 -2.20552
1944 7.60116 -4.78191 1.70176 -2.10705
1945 7.61223 -4.82311 1.67513 -1.97612
1946 7.62652 -4.86202 1.63854 -1.81408
1947 7.64449 -4.89675 1.59478 -1.62528
1948 7.66632 -4.92555 1.54846 -1.41612
1949 7.69183 -4.94702 1.50495 -1.19386
1950 7.72058 -4.96017 1.469 -0.965687
1951 7.7519 -4.9645 1.44361 -0.738181
1952 7.78495 -4.96008 1.42952 -0.51741
1953 7.81882 -4.94748 1.42524 -0.309192
1954 7.85263 -4.92782 1.42774 -0.119144
1955 7.88556 -4.90265 1.43339 0.0476143
1956 7.91701 -4.87382 1.43896 0.18714
1957 7.94656 -4.84343 1.44225 0.297501
1958 7.97407 -4.81362 1.44234 0.379377
1959 7.99965 -4.78642 1.43943 0.436073
1960 8.02366 -4.76367 1.4344 0.472836
1961 8.04666 -4.74683 1.42826 0.495747
1962 8.06933 -4.7369 1.42149 0.510649
1963 8.09244 -4.73436 1.41326 0.522511
1964 8.11673 -4.73913 1.40088 0.535328
1965 8.14284 -4.75057 1.37956 0.55236
1966 8.17121 -4.76756 1.34302 0.576318
1967 8.20209 -4.78854 1.28482 0.609131
1968 8.23542 -4.81167 1.20012 0.651355
1969 8.27087 -4.83491 1.08735 0.701674
1970 8.30783 -4.85622 0.948906 0.757
1971 8.34545 -4.87364 0.790789 0.813315
1972 8.38272 -4.88548 0.621059 0.866858
1973 8.41852 -4.89041 0.44794 0.915039
1974 8.45174 -4.88756 0.278247 0.956665
1975 8.48137 -4.87652 0.11661 0.991497
1976 8.50658 -4.85744 -0.0343978 1.01949
1977 8.52681 -4.83094 -0.173473 1.04022
1978 8.54186 -4.79808 -0.299651 1.05292
1979 8.55186 -4.76028 -0.411722 1.05697
1980 8.55735 -4.71919 -0.508157 1.05269
1981 8.5592 -4.67657 -0.587537 1.04166
1982 8.55861 -4.63418 -0.649228 1.02652
1983 8.55698 -4.59365 -0.693923 1.01011
1984 8.55584 -4.55633 -0.723776 0.994663
1985 8.55673 -4.52327 -0.742044 0.981387
1986 8.56108 -4.4951 -0.752405 0.970426
1987 8.57009 -4.47205 -0.758198 0.960978
1988 8.58464 -4.45391 -0.761844 0.951164
1989 8.60518 -4.4401 -0.764585 0.937718
1990 8.63173 -4.42973 -0.766561 0.915794
1991 8.66381 -4.42168 -0.767107 0.879199
1992 8.70049 -4.41468 -0.765088 0.821199
1993 8.74041 -4.40747 -0.759221 0.735728
1994 8.78191 -4.39884 -0.748407 0.618587
1995 8.82311 -4.38777 -0.732139 0.468208
1996 8.86202 -4.37348 -0.710863 0.28574
1997 8.89675 -4.35551 -0.686117 0.0745615
1998 8.92555 -4.33368 -0.660324 -0.160393
1999 8.94702 -4.30817 -0.63632 -0.413088
2000 12.2837 -0.958924 0.437328 0.627023
2001 12.3124 -0.94565 0.323878 0.72955
2002 12.3378 -0.924067 0.21686 0.833529
2003 12.3595 -0.895168 0.118934 0.935069
2004 12.3773 -0.860363 0.0321827 1.02959
2005 12.3914 -0.821381 -0.0418764 1.1126
2006 12.4023 -0.780137 -0.102384 1.18072
2007 12.4107 -0.738597 -0.14931 1.23235
2008 12.4178 -0.698643 -0.183576 1.26801
2009 12.4246 -0.66194 -0.206998 1.28999
2010 12.4325 -0.629826 -0.222014 1.30163
2011 12.4428 -0.603231 -0.231267 1.3065
2012 12.4565 -0.582625 -0.237214 1.3075
2013 12.4746 -0.567999 -0.241886 1.30607
2014 12.4976 -0.558885 -0.246856 1.30177
2015 12.5257 -0.55441 -0.253328 1.29219
2016 12.5588 -0.553372 -0.262215 1.27346
2017 12.5961 -0.554346 -0.274038 1.24106
2018 12.6366 -0.555798 -0.288702 1.19087
2019 12.679 -0.556204 -0.305326 1.12012
2020 12.7216 -0.554161 -0.322364 1.02801
2021 12.7627 -0.548492 -0.338046 0.915807
2022 12.8005 -0.538323 -0.350925 0.786447
2023 12.8333 -0.523132 -0.360254 0.643746
2024 12.8597 -0.502777 -0.366047 0.491724
2025 12.8786 -0.477482 -0.36887 0.334273
2026 12.8895 -0.447805 -0.369522 0.175231
2027 12.8923 -0.414572 -0.368774 0.0187411
2028 12.8872 -0.378794 -0.367225 -0.130508
2029 12.8752 -0.341581 -0.365273 -0.267492
2030 12.8576 -0.304037 -0.363136 -0.387506
2031 12.8361 -0.267175 -0.360905 -0.487046
2032 12.8127 -0.231829 -0.3586 -0.564583
2033 12.7894 -0.1986 -0.356232 -0.620886
2034 12.7683 -0.167815 -0.353845 -0.65877
2035 12.7512 -0.139512 -0.351519 -0.68238
2036 12.7396 -0.113459 -0.349319 -0.696277
2037 12.7348 -0.089191 -0.347184 -0.704587
2038 12.7372 -0.0660674 -0.344753 -0.710449
2039 12.747 -0.0433497 -0.341224 -0.715829
2040 12.7638 -0.0202816 -0.335301 -0.721637
2041 12.7864 0.00382804 -0.325341 -0.727942
2042 12.8135 0.0295294 -0.309713 -0.734067
2043 12.8432 0.0571708 -0.287312 -0.738525
2044 12.8734 0.0868567 -0.258066 -0.738962
2045 12.9021 0.11843 -0.223219 -0.732346
2046 12.9272 0.151478 -0.185262 -0.715453
2047 12.9467 0.185367 -0.147502 -0.685492
2048 12.9591 0.219295 -0.113374 -0.640631
2049 12.9634 0.252363 -0.0857222 -0.580326
2050 12.9589 0.283662 -0.0662167 -0.505441
2051 12.9456 0.312357 -0.0550784 -0.418244
2052 12.9241 0.337775 -0.0511783 -0.32233
2053 12.8952 0.359472 -0.052455 -0.222456
2054 12.8604 0.377295 -0.0565331 -0.124105
2055 12.8214 0.391407 -0.0613404 -0.0327995
2056 12.7801 0.402295 -0.0655105 0.0467676
2057 12.7386 0.410742 -0.0684627 0.111548
2058 12.6986 0.41778 -0.0702094 0.160624
2059 12.6619 0.424614 -0.0710524 0.195171
2060 12.6298 0.432526 -0.0713362 0.217917
2061 12.6032 0.442775 -0.0713249 0.23233
2062 12.5826 0.45649 -0.0711688 0.241879
2063 12.568 0.474566 -0.070899 0.249618
2064 12.5589 0.497579 -0.0704162 0.258137
2065 12.5544 0.525727 -0.0694801 0.269711
2066 12.5534 0.558785 -0.067704 0.286393
2067 12.5543 0.596107 -0.064542 0.309813
2068 12.5558 0.63665 -0.059253 0.340713
2069 12.5562 0.679038 -0.0508426 0.378432
2070 12.5542 0.721646 -0.0380168 0.420711
2071 12.5485 0.762715 -0.0192187 0.463952
2072 12.5383 0.800472 0.00718633 0.503886
2073 12.5231 0.833262 0.0425665 0.536368
2074 12.5028 0.859672 0.0875963 0.558067
2075 12.4775 0.878641 0.141882 0.566905
2076 12.4478 0.889546 0.203786 0.562239
2077 12.4146 0.892257 0.270491 0.54485
2078 12.3788 0.887165 0.338313 0.516829
2079 12.3416 0.875157 0.403247 0.481347
2080 12.304 0.857571 0.4616 0.442257
2081 12.2672 0.836105 0.510599 0.403534
2082 12.2318 0.812706 0.548809 0.368585
2083 12.1986 0.789431 0.576261 0.339645
2084 12.1678 0.768309 0.594256 0.317478
2085 12.1395 0.751196 0.60492 0.301521
2086 12.1135 0.739638 0.610635 0.290329
2087 12.0892 0.734765 0.613496 0.28201
2088 12.0661 0.737204 0.61488 0.274397
2089 12.0433 0.747033 0.615243 0.264949
2090 12.0203 0.763772 0.614142 0.250594
2091 11.9962 0.786414 0.610448 0.227791
2092 11.9705 0.813493 0.602657 0.192938
2093 11.9428 0.843188 0.589215 0.143079
2094 11.9131 0.873447 0.568825 0.0766561
2095 11.8816 0.902131 0.540707 -0.00604535
2096 11.8485 0.927163 0.504784 -0.102965
2097 11.8146 0.94667 0.4617 -0.210846
2098 11.7807 0.959115 0.41266 -0.326059
2099 11.7476 0.963397 0.359147 -0.445311
2100 11.7163 0.958924 0.302622 -0.565956
2101 11.6876 0.94565 0.244352 -0.685853
2102 11.6622 0.924067 0.185462 -0.802878
2103 11.6405 0.895168 0.127152 -0.914442
2104 11.6227 0.860363 0.0709225 -1.01736
2105 11.6086 0.821381 0.0186499 -1.10817
2106 11.5977 0.780137 -0.0276184 -1.18384
2107 11.5893 0.738597 -0.0661402 -1.24256
2108 11.5822 0.698643 -0.0960143 -1.28438
2109 11.5754 0.66194 -0.117489 -1.3112
2110 11.5675 0.629826 -0.131871 -1.32634
2111 11.5572 0.603231 -0.141102 -1.3336
2112 11.5435 0.582625 -0.147262 -1.33629
2113 11.5254 0.567999 -0.152258 -1.33632
2114 11.5024 0.558885 -0.15777 -1.33368
2115 11.4743 0.55441 -0.16535 -1.32643
2116 11.4412 0.553372 -0.176514 -1.31126
2117 11.4039 0.554346 -0.192716 -1.28437
2118 11.3634 0.555798 -0.215203 -1.24266
2119 11.321 0.556204 -0.244876 -1.18475
2120 11.2784 0.554161 -0.282306 -1.11181
2121 11.2373 0.548492 -0.327924 -1.02771
2122 11.1995 0.538323 -0.382249 -0.93854
2123 11.1667 0.523132 -0.445981 -0.85142
2124 11.1403 0.502777 -0.519801 -0.77321
2125 11.1214 0.477482 -0.603902 -0.709312
2126 11.1105 0.447805 -0.697409 -0.662925
2127 11.1077 0.414572 -0.797878 -0.634824
2128 11.1128 0.378794 -0.901151 -0.623514
2129 11.1248 0.341581 -1.00177 -0.625669
2130 11.1424 0.304037 -1.09389 -0.636825
2131 11.1639 0.267175 -1.17248 -0.652233
2132 11.1873 0.231829 -1.2344 -0.667743
2133 11.2106 0.1986 -1.27896 -0.680505
2134 11.2317 0.167815 -1.30782 -0.689265
2135 11.2488 0.139512 -1.32433 -0.694173
2136 11.2604 0.113459 -1.33247 -0.696218
2137 11.2652 0.089191 -1.33574 -0.696513
2138 11.2628 0.0660674 -1.33622 -0.695668
2139 11.253 0.0433497 -1.33408 -0.693403
2140 11.2362 0.0202816 -1.32757 -0.688532
2141 11.2136 -0.00382804 -1.31353 -0.679339
2142 11.1865 -0.0295294 -1.28831 -0.664273
2143 11.1568 -0.0571708 -1.24873 -0.642773
2144 11.1266 -0.0868567 -1.19308 -0.615959
2145 11.0979 -0.11843 -1.12166 -0.586856
2146 11.0728 -0.151478 -1.03695 -0.56003
2147 11.0533 -0.185367 -0.943086 -0.540735
2148 11.0409 -0.219295 -0.845068 -0.533857
2149 11.0366 -0.252363 -0.747795 -0.542962
2150 11.0411 -0.283662 -0.65531 -0.569614
2151 11.0544 -0.312357 -0.570351 -0.613077
2152 11.0759 -0.337775 -0.49432 -0.670368
2153 11.1048 -0.359472 -0.427557 -0.736641
2154 11.1396 -0.377295 -0.369776 -0.805931
2155 11.1786 -0.391407 -0.32054 -0.872152
2156 11.2199 -0.402295 -0.279537 -0.930148
2157 11.2614 -0.410742 -0.246554 -0.976558
2158 11.3014 -0.41778 -0.221225 -1.01023
2159 11.3381 -0.424614 -0.202772 -1.03209
2160 11.3702 -0.432526 -0.18995 -1.04454
2161 11.3968 -0.442775 -0.181192 -1.05057
2162 11.4174 -0.45649 -0.174806 -1.05287
2163 11.432 -0.474566 -0.169017 -1.05303
2164 11.4411 -0.497579 -0.161888 -1.05114
2165 11.4456 -0.525727 -0.151194 -1.0458
2166 11.4466 -0.558785 -0.134471 -1.03451
2167 11.4457 -0.596107 -0.10934 -1.01443
2168 11.4442 -0.63665 -0.0740079 -0.983166
2169 11.4438 -0.679038 -0.0276868 -0.939484
2170 11.4458 -0.721646 0.0293722 -0.883739
2171 11.4515 -0.762715 0.0962712 -0.81784
2172 11.4617 -0.800472 0.172049 -0.744791
2173 11.4769 -0.833262 0.256078 -0.667963
2174 11.4972 -0.859672 0.348005 -0.590367
2175 11.5225 -0.878641 0.447255 -0.514149
2176 11.5522 -0.889546 0.55237 -0.440472
2177 11.5854 -0.892257 0.660505 -0.369804
2178 11.6212 -0.887165 0.767387 -0.302457
2179 11.6584 -0.875157 0.867885 -0.239092
2180 11.696 -0.857571 0.956985 -0.180975
2181 11.7328 -0.836105 1.03085 -0.129807
2182 11.7682 -0.812706 1.0876 -0.0871814
2183 11.8014 -0.789431 1.12755 -0.0539439
2184 11.8322 -0.768309 1.15295 -0.0297917
2185 11.8605 -0.751196 1.1672 -0.013325
2186 11.8865 -0.739638 1.17405 -0.00245711
2187 11.9108 -0.734765 1.17666 0.00511211
2188 11.9339 -0.737204 1.17683 0.0116261
2189 11.9567 -0.747033 1.17467 0.0192596
2190 11.9797 -0.763772 1.16852 0.03025
2191 12.0038 -0.786414 1.15539 0.0469566
2192 12.0295 -0.813493 1.13169 0.0716805
2193 12.0572 -0.843188 1.09404 0.106282
2194 12.0869 -0.873447 1.04002 0.151811
2195 12.1184 -0.902131 0.968788 0.208382
2196 12.1515 -0.927163 0.881342 0.275372
2197 12.1854 -0.94667 0.780362 0.351793
2198 12.2193 -0.959115 0.669738 0.436601
2199 12.2524 -0.963397 0.553924 0.528761
2200 7.34636 -0.756802 0.571153 -0.836586
2201 7.37303 -0.773777 0.686052 -0.880918
2202 7.40492 -0.783503 0.809838 -0.930857
2203 7.44097 -0.786147 0.939343 -0.981953
2204 7.47988 -0.782339 1.06893 -1.02963
2205 7.52031 -0.773152 1.19131 -1.07015
2206 7.5609 -0.760029 1.29914 -1.10129
2207 7.60042 -0.744693 1.38687 -1.1226
2208 7.63784 -0.729028 1.45213 -1.1351
2209 7.67242 -0.714948 1.49604 -1.14069
2210 7.70371 -0.704254 1.52256 -1.14158
2211 7.73163 -0.69851 1.53695 -1.13971
2212 7.75638 -0.698917 1.54425 -1.1363
2213 7.77845 -0.706224 1.5479 -1.13136
2214 7.79856 -0.720666 1.54917 -1.12323
2215 7.81753 -0.741933 1.54716 -1.10857
2216 7.83627 -0.76919 1.53954 -1.08265
2217 7.85561 -0.801121 1.52349 -1.0402
2218 7.8763 -0.836022 1.49684 -0.976544
2219 7.89886 -0.871908 1.45894 -0.888636
2220 7.9236 -0.906658 1.41114 -0.775754
2221 7.95056 -0.938154 1.35669 -0.639589
2222 7.97951 -0.964431 1.3 -0.483767
2223 8.01001 -0.983815 1.24552 -0.313042
2224 8.04141 -0.995041 1.19668 -0.132522
2225 8.07294 -0.997336 1.15518 0.0528205
2226 8.10381 -0.990477 1.12086 0.23828
2227 8.13324 -0.974803 1.09211 0.419192
2228 8.16059 -0.951187 1.06661 0.590649
2229 8.18542 -0.920976 1.04225 0.747529
2230 8.20751 -0.885893 1.01782 0.884927
2231 8.22693 -0.847913 0.993371 0.998969
2232 8.24403 -0.809126 0.96988 1.08772
2233 8.25941 -0.771587 0.948664 1.15178
2234 8.27391 -0.737181 0.930679 1.19419
2235 8.28848 -0.707488 0.91618 1.21975
2236 8.30416 -0.683687 0.904703 1.23385
2237 8.32194 -0.666474 0.895079 1.24136
2238 8.34272 -0.656033 0.885253 1.24563
2239 8.36715 -0.652029 0.871953 1.24815
2240 8.3956 -0.65365 0.850497 1.24856
2241 8.42812 -0.659676 0.815047 1.24519
2242 8.46438 -0.668576 0.759486 1.23558
2243 8.50368 -0.678629 0.678686 1.21713
2244 8.54501 -0.688052 0.569729 1.18765
2245 8.58708 -0.695129 0.432547 1.14589
2246 8.62841 -0.698337 0.269731 1.09191
2247 8.66747 -0.696441 0.085666 1.02704
2248 8.70274 -0.688582 -0.114519 0.953303
2249 8.73288 -0.674318 -0.325684 0.872617
2250 8.7568 -0.653644 -0.542841 0.786177
2251 8.77378 -0.62697 -0.760856 0.694367
2252 8.7835 -0.595075 -0.973947 0.59736
2253 8.78615 -0.559034 -1.17548 0.496122
2254 8.78234 -0.520117 -1.35845 0.393238
2255 8.77315 -0.47969 -1.51649 0.293082
2256 8.76003 -0.439102 -1.64515 0.201068
