# i, x, y, real(u), imag(u)
1707 11.4993 -4.68085 0.567565 -0.593849
1708 11.5386 -4.67062 0.566178 -0.553154
1709 11.5748 -4.66156 0.552101 -0.515581
1710 11.6073 -4.65539 0.529292 -0.484229
1711 11.6357 -4.65365 0.502691 -0.460973
1712 11.6602 -4.65754 0.476664 -0.446048
1713 11.681 -4.66789 0.45391 -0.438018
1714 11.6989 -4.68503 0.435008 -0.43391
1715 11.7147 -4.70876 0.41859 -0.42967
1716 11.7294 -4.73839 0.402148 -0.420822
1717 11.744 -4.77273 0.383225 -0.403385
1718 11.7596 -4.8102 0.360119 -0.374683
1719 11.7768 -4.84891 0.332318 -0.333915
1720 11.7964 -4.8868 0.300443 -0.28216
1721 11.8187 -4.92179 0.26589 -0.221833
1722 11.8436 -4.95189 0.23036 -0.155797
1723 11.8711 -4.97538 0.195453 -0.0864905
1724 11.9006 -4.99093 0.16244 -0.0153869
1725 11.9315 -4.99765 0.132181 0.0570284
1726 11.963 -4.99521 0.105172 0.130812
1727 11.9943 -4.98385 0.0816556 0.205821
1728 12.0248 -4.96433 0.06172 0.281012
1729 12.0536 -4.93793 0.0454657 0.354074
1730 12.0804 -4.90631 0.0329937 0.421678
1731 12.105 -4.87145 0.0244808 0.480175
1732 12.1274 -4.83547 0.0200983 0.526679
1733 12.1479 -4.80047 0.0199204 0.560039
1734 12.1671 -4.76846 0.0238134 0.58136
1735 12.1857 -4.74112 0.0313535 0.593858
1736 12.2046 -4.71977 0.0417619 0.602086
1737 12.2247 -4.70524 0.0538409 0.610801
1738 12.2467 -4.69783 0.0658271 0.623851
1739 12.2715 -4.69732 0.075289 0.643278
1740 12.2994 -4.70294 0.0794687 0.668974
1741 12.3307 -4.71349 0.0757551 0.698887
1742 12.3654 -4.72742 0.0623862 0.729572
1743 12.4029 -4.74292 0.0391297 0.757121
1744 12.4425 -4.75808 0.00750193 0.778208
1745 12.4831 -4.77102 -0.0295792 0.790958
1746 12.5236 -4.78003 -0.0685452 0.795334
1747 12.5625 -4.78366 -0.105952 0.792896
1748 12.5985 -4.78086 -0.138932 0.786061
1749 12.6304 -4.77099 -0.165211 0.777231
1750 12.657 -4.7539 -0.182799 0.768091
1751 12.6776 -4.72989 -0.189631 0.759263
1752 12.6917 -4.69969 -0.183384 0.750315
1753 12.6994 -4.66438 -0.161713 0.740003
1754 12.7011 -4.62532 -0.122777 0.726707
1755 12.6977 -4.584 -0.0661399 0.70884
1756 12.6905 -4.54196 0.00657741 0.685423
1757 12.6809 -4.50068 0.0912966 0.656535
1758 12.6706 -4.46142 0.181697 0.623604
1759 12.6616 -4.4252 0.269959 0.58934
1760 12.6554 -4.3927 0.347816 0.557273
1761 12.6536 -4.36426 0.407621 0.53095
1762 12.6575 -4.33981 0.44311 0.512963
1763 12.6679 -4.31899 0.449559 0.504113
1764 12.685 -4.30113 0.42431 0.502744
1765 12.7088 -4.28534 0.36712 0.504717
1766 12.7384 -4.27064 0.280054 0.504261
1767 12.7727 -4.256 0.167853 0.49532
1768 12.8102 -4.24045 0.0379428 0.473228
1769 12.8489 -4.22318 -0.100336 0.436226
1770 12.8868 -4.20359 -0.237143 0.386261
1771 12.9218 -4.18134 -0.363767 0.328799
1772 12.9519 -4.15638 -0.473836 0.27177
1773 12.9754 -4.12892 -0.563619 0.22401
1774 12.9909 -4.09942 -0.631414 0.193687
1775 12.9976 -4.06853 -0.67644 0.18701
1776 12.9952 -4.03701 -0.697802 0.207306
1777 12.9838 -4.00566 -0.693994 0.254495
1778 12.9643 -3.97525 -0.66345 0.32492
1779 12.9379 -3.9464 -0.6053 0.411689
1780 12.9063 -3.91958 -0.521352 0.505686
1781 12.8715 -3.895 -0.416698 0.597342
1782 12.8355 -3.8726 -0.299882 0.678598
1783 12.8005 -3.85207 -0.181783 0.744586
1784 12.7685 -3.83286 -0.0738296 0.79438
1785 12.7411 -3.81425 0.0138131 0.830571
1786 12.7198 -3.79537 0.0735031 0.85789
1787 12.7052 -3.77533 0.100647 0.881424
1788 12.6978 -3.75329 0.093532 0.904987
1789 12.6973 -3.72854 0.0536776 0.930081
1790 12.7029 -3.7006 -0.0142877 0.955887
1791 12.7135 -3.66926 -0.103247 0.97985
1792 12.7274 -3.63462 -0.203908 0.998825
1793 12.7429 -3.59712 -0.305674 1.0104
1794 12.7581 -3.55754 -0.397995 1.01395
1795 12.771 -3.51689 -0.471834 1.01098
1796 12.78 -3.47643 -0.520879 1.00474
1797 12.7837 -3.43749 -0.542069 0.999286
1798 12.7809 -3.40146 -0.535318 0.99832
1799 12.771 -3.36961 -0.502654 1.00432
1800 8.96017 -4.27942 1.14074 -0.475757
1801 8.9645 -4.2481 1.24867 -0.668793
1802 8.96008 -4.21505 1.34163 -0.882071
1803 8.94748 -4.18118 1.41398 -1.10728
1804 8.92782 -4.14737 1.46008 -1.33402
1805 8.90265 -4.11444 1.47597 -1.55081
1806 8.87382 -4.08299 1.46097 -1.74666
1807 8.84343 -4.05344 1.41844 -1.91268
1808 8.81362 -4.02593 1.35541 -2.04347
1809 8.78642 -4.00035 1.28117 -2.13757
1810 8.76367 -3.97634 1.20534 -2.19698
1811 8.74683 -3.95334 1.13601 -2.2256
1812 8.7369 -3.93067 1.07865 -2.22765
1813 8.73436 -3.90756 1.0355 -2.20594
1814 8.73913 -3.88327 1.00567 -2.16159
1815 8.75057 -3.85716 0.985212 -2.09405
1816 8.76756 -3.82879 0.968076 -2.00159
1817 8.78854 -3.79791 0.946967 -1.88272
1818 8.81167 -3.76458 0.914283 -1.73723
1819 8.83491 -3.72913 0.863134 -1.56691
1820 8.85622 -3.69217 0.788281 -1.37557
1821 8.87364 -3.65455 0.686781 -1.1686
1822 8.88548 -3.61728 0.558064 -0.952127
1823 8.89041 -3.58148 0.403507 -0.732111
1824 8.88756 -3.54826 0.225641 -0.513568
1825 8.87652 -3.51863 0.0275818 -0.300251
1826 8.85744 -3.49342 -0.187159 -0.094713
1827 8.83094 -3.47319 -0.414328 0.101245
1828 8.79808 -3.45814 -0.648334 0.286077
1829 8.76028 -3.44814 -0.881937 0.458233
1830 8.71919 -3.44265 -1.10652 0.616165
1831 8.67657 -3.4408 -1.31301 0.75856
1832 8.63418 -3.44139 -1.49334 0.884622
1833 8.59365 -3.44302 -1.64178 0.994224
1834 8.55633 -3.44416 -1.75582 1.0879
1835 8.52327 -3.44327 -1.83616 1.16676
1836 8.4951 -3.43892 -1.88588 1.23227
1837 8.47205 -3.42991 -1.90906 1.28605
1838 8.45391 -3.41536 -1.9093 1.32949
1839 8.4401 -3.39482 -1.88917 1.36341
1840 8.42973 -3.36827 -1.85 1.38794
1841 8.42168 -3.33619 -1.79184 1.40208
1842 8.41468 -3.29951 -1.71431 1.40367
1843 8.40747 -3.25959 -1.61724 1.38996
1844 8.39884 -3.21809 -1.50132 1.35827
1845 8.38777 -3.17689 -1.3684 1.30694
1846 8.37348 -3.13798 -1.22153 1.23596
1847 8.35551 -3.10325 -1.0646 1.14705
1848 8.33368 -3.07445 -0.901741 1.0432
1849 8.30817 -3.05298 -0.736761 0.927719
1850 8.27942 -3.03983 -0.572819 0.803452
1851 8.2481 -3.0355 -0.41235 0.672301
1852 8.21505 -3.03992 -0.257226 0.535377
1853 8.18118 -3.05252 -0.108909 0.393592
1854 8.14737 -3.07218 0.0315317 0.248339
1855 8.11444 -3.09735 0.16346 0.101969
1856 8.08299 -3.12618 0.286614 -0.0421855
1857 8.05344 -3.15657 0.400885 -0.180297
1858 8.02593 -3.18638 0.506016 -0.308882
1859 8.00035 -3.21358 0.601372 -0.42566
1860 7.97634 -3.23633 0.686015 -0.530133
1861 7.95334 -3.25317 0.758921 -0.623511
1862 7.93067 -3.2631 0.819513 -0.708205
1863 7.90756 -3.26564 0.867543 -0.786705
1864 7.88327 -3.26087 0.903138 -0.860423
1865 7.85716 -3.24943 0.926846 -0.929541
1866 7.82879 -3.23244 0.939006 -0.992683
1867 7.79791 -3.21146 0.939451 -1.04734
1868 7.76458 -3.18833 0.927463 -1.09091
1869 7.72913 -3.16509 0.901906 -1.12175
1870 7.69217 -3.14378 0.861599 -1.14003
1871 7.65455 -3.12636 0.805825 -1.14795
1872 7.61728 -3.11452 0.734783 -1.14944
1873 7.58148 -3.10959 0.649843 -1.1493
1874 7.54826 -3.11244 0.553527 -1.15238
1875 7.51863 -3.12348 0.449155 -1.16257
1876 7.49342 -3.14256 0.340488 -1.18232
1877 7.47319 -3.16906 0.231291 -1.21222
1878 7.45814 -3.20192 0.125029 -1.25096
1879 7.44814 -3.23972 0.0246241 -1.29562
1880 7.44265 -3.28081 -0.0677085 -1.34205
1881 7.4408 -3.32343 -0.150605 -1.38564
1882 7.44139 -3.36582 -0.223695 -1.42205
1883 7.44302 -3.40635 -0.287812 -1.44775
1884 7.44416 -3.44367 -0.344941 -1.46032
1885 7.44327 -3.47673 -0.39864 -1.45796
1886 7.43892 -3.5049 -0.452407 -1.43956
1887 7.42991 -3.52795 -0.510484 -1.40333
1888 7.41536 -3.54609 -0.575721 -1.34663
1889 7.39482 -3.5599 -0.648761 -1.26624
1890 7.36827 -3.57027 -0.727718 -1.15869
1891 7.33619 -3.57832 -0.808282 -1.02124
1892 7.29951 -3.58532 -0.88437 -0.853404
1893 7.25959 -3.59253 -0.949567 -0.658098
1894 7.21809 -3.60116 -0.998748 -0.441844
1895 7.17689 -3.61223 -1.0295 -0.213977
1896 7.13798 -3.62652 -1.04291 0.014973
1897 7.10325 -3.64449 -1.04359 0.235102
1898 7.07445 -3.66632 -1.03884 0.438546
1899 7.05298 -3.69183 -1.03721 0.61999
1900 7.03983 -3.72058 -1.0469 0.776389
1901 7.0355 -3.7519 -1.07415 0.906262
1902 7.03992 -3.78495 -1.12191 1.00894
1903 7.05252 -3.81882 -1.18911 1.08427
1904 7.07218 -3.85263 -1.27074 1.13294
1905 7.09735 -3.88556 -1.3589 1.15698
1906 7.12618 -3.91701 -1.44457 1.16015
1907 7.15657 -3.94656 -1.51965 1.14781
1908 7.18638 -3.97407 -1.57859 1.12614
1909 7.21358 -3.99965 -1.61894 1.10098
1910 7.23633 -4.02366 -1.64086 1.07686
1911 7.25317 -4.04666 -1.64587 1.05653
1912 7.2631 -4.06933 -1.63537 1.04066
1913 7.26564 -4.09244 -1.60927 1.02823
1914 7.26087 -4.11673 -1.56589 1.01671
1915 7.24943 -4.14284 -1.50222 1.00221
1916 7.23244 -4.17121 -1.41492 0.979782
1917 7.21146 -4.20209 -1.30213 0.943974
1918 7.18833 -4.23542 -1.16495 0.889641
1919 7.16509 -4.27087 -1.00807 0.812864
1920 7.14378 -4.30783 -0.839248 0.711746
1921 7.12636 -4.34545 -0.667603 0.586797
1922 7.11452 -4.38272 -0.501552 0.440678
1923 7.10959 -4.41852 -0.347077 0.277448
1924 7.11244 -4.45174 -0.20696 0.101595
1925 7.12348 -4.48137 -0.0812772 -0.0826975
1926 7.14256 -4.50658 0.0315801 -0.271793
1927 7.16906 -4.52681 0.133526 -0.462253
1928 7.20192 -4.54186 0.225809 -0.650237
1929 7.23972 -4.55186 0.30872 -0.831121
1930 7.28081 -4.55735 0.381912 -0.999576
1931 7.32343 -4.5592 0.445039 -1.15023
1932 7.36582 -4.55861 0.498305 -1.27876
1933 7.40635 -4.55698 0.542677 -1.38295
1934 7.44367 -4.55584 0.579739 -1.46326
1935 7.47673 -4.55673 0.611405 -1.52279
1936 7.5049 -4.56108 0.639583 -1.56604
1937 7.52795 -4.57009 0.666069 -1.59788
1938 7.54609 -4.58464 0.692259 -1.62175
1939 7.5599 -4.60518 0.718918 -1.63879
1940 7.57027 -4.63173 0.746089 -1.64766
1941 7.57832 -4.66381 0.772815 -1.64479
1942 7.58532 -4.70049 0.797066 -1.62555
1943 7.59253 -4.74041 0.815965 -1.58581
1944 7.60116 -4.78191 0.826245 -1.52333
1945 7.61223 -4.82311 0.824823 -1.43884
1946 7.62652 -4.86202 0.809254 -1.33623
1947 7.64449 -4.89675 0.77791 -1.22181
1948 7.66632 -4.92555 0.729875 -1.10295
1949 7.69183 -4.94702 0.66474 -0.986483
1950 7.72058 -4.96017 0.582602 -0.877406
1951 7.7519 -4.9645 0.484259 -0.778245
1952 7.78495 -4.96008 0.371584 -0.689099
1953 7.81882 -4.94748 0.247884 -0.608274
1954 7.85263 -4.92782 0.117919 -0.533182
1955 7.88556 -4.90265 -0.0125175 -0.461297
1956 7.91701 -4.87382 -0.137412 -0.390927
1957 7.94656 -4.84343 -0.251545 -0.321586
1958 7.97407 -4.81362 -0.351385 -0.253901
1959 7.99965 -4.78642 -0.435614 -0.189108
1960 8.02366 -4.76367 -0.505038 -0.128397
1961 8.04666 -4.74683 -0.56222 -0.0721981
1962 8.06933 -4.7369 -0.610374 -0.0198488
1963 8.09244 -4.73436 -0.652726 0.0304835
1964 8.11673 -4.73913 -0.691682 0.0813827
1965 8.14284 -4.75057 -0.728796 0.13586
1966 8.17121 -4.76756 -0.764588 0.196393
1967 8.20209 -4.78854 -0.79866 0.264031
1968 8.23542 -4.81167 -0.829952 0.33799
1969 8.27087 -4.83491 -0.856982 0.415847
1970 8.30783 -4.85622 -0.878108 0.494352
1971 8.34545 -4.87364 -0.891789 0.570497
1972 8.38272 -4.88548 -0.896802 0.642288
1973 8.41852 -4.89041 -0.892377 0.708882
1974 8.45174 -4.88756 -0.878231 0.770001
1975 8.48137 -4.87652 -0.854511 0.824925
1976 8.50658 -4.85744 -0.821675 0.871629
1977 8.52681 -4.83094 -0.780429 0.90646
1978 8.54186 -4.79808 -0.731807 0.924689
1979 8.55186 -4.76028 -0.677333 0.921848
1980 8.55735 -4.71919 -0.619143 0.895334
1981 8.5592 -4.67657 -0.55988 0.845662
1982 8.55861 -4.63418 -0.502274 0.776742
1983 8.55698 -4.59365 -0.448459 0.695124
1984 8.55584 -4.55633 -0.399375 0.608266
1985 8.55673 -4.52327 -0.354222 0.523514
1986 8.56108 -4.4951 -0.310921 0.44547
1987 8.57009 -4.47205 -0.266052 0.377336
1988 8.58464 -4.45391 -0.215565 0.320028
1989 8.60518 -4.4401 -0.155517 0.273304
1990 8.63173 -4.42973 -0.0824834 0.235721
1991 8.66381 -4.42168 0.00582946 0.205146
1992 8.70049 -4.41468 0.109876 0.178714
1993 8.74041 -4.40747 0.228033 0.152526
1994 8.78191 -4.39884 0.356886 0.121498
1995 8.82311 -4.38777 0.492037 0.0796012
1996 8.86202 -4.37348 0.62914 0.0205306
1997 8.89675 -4.35551 0.764705 -0.0614014
1998 8.92555 -4.33368 0.896337 -0.170413
1999 8.94702 -4.30817 1.02231 -0.308642
2000 12.2837 -0.958924 -0.356965 0.289674
2001 12.3124 -0.94565 -0.320166 0.253388
2002 12.3378 -0.924067 -0.276916 0.21426
2003 12.3595 -0.895168 -0.227003 0.170896
2004 12.3773 -0.860363 -0.170653 0.121718
2005 12.3914 -0.821381 -0.108663 0.0657428
2006 12.4023 -0.780137 -0.0424799 0.00328376
2007 12.4107 -0.738597 0.0258728 -0.0636466
2008 12.4178 -0.698643 0.09401 -0.131422
2009 12.4246 -0.66194 0.159522 -0.195328
2010 12.4325 -0.629826 0.220325 -0.250347
2011 12.4428 -0.603231 0.274901 -0.291958
2012 12.4565 -0.582625 0.322368 -0.316748
2013 12.4746 -0.567999 0.362171 -0.322623
2014 12.4976 -0.558885 0.393763 -0.309163
2015 12.5257 -0.55441 0.416721 -0.27773
2016 12.5588 -0.553372 0.430575 -0.2309
2017 12.5961 -0.554346 0.43511 -0.172582
2018 12.6366 -0.555798 0.430753 -0.107219
2019 12.679 -0.556204 0.41886 -0.0396089
2020 12.7216 -0.554161 0.401703 0.0258042
2021 12.7627 -0.548492 0.382184 0.0853743
2022 12.8005 -0.538323 0.363412 0.136562
2023 12.8333 -0.523132 0.348315 0.177989
2024 12.8597 -0.502777 0.339396 0.209298
2025 12.8786 -0.477482 0.338605 0.230923
2026 12.8895 -0.447805 0.347261 0.243824
2027 12.8923 -0.414572 0.365963 0.249282
2028 12.8872 -0.378794 0.394468 0.248766
2029 12.8752 -0.341581 0.431555 0.24389
2030 12.8576 -0.304037 0.47499 0.236387
2031 12.8361 -0.267175 0.521624 0.228092
2032 12.8127 -0.231829 0.567674 0.220879
2033 12.7894 -0.1986 0.60913 0.216542
2034 12.7683 -0.167815 0.642152 0.216644
2035 12.7512 -0.139512 0.663345 0.22239
2036 12.7396 -0.113459 0.669882 0.234517
2037 12.7348 -0.089191 0.659447 0.253183
2038 12.7372 -0.0660674 0.630099 0.277726
2039 12.747 -0.0433497 0.58073 0.306232
2040 12.7638 -0.0202816 0.511202 0.33566
2041 12.7864 0.00382804 0.422563 0.362043
2042 12.8135 0.0295294 0.317409 0.381314
2043 12.8432 0.0571708 0.200093 0.390121
2044 12.8734 0.0868567 0.076206 0.387052
2045 12.9021 0.11843 -0.0482055 0.37314
2046 12.9272 0.151478 -0.167628 0.351818
2047 12.9467 0.185367 -0.277863 0.328211
2048 12.9591 0.219295 -0.376335 0.308078
2049 12.9634 0.252363 -0.461866 0.29672
2050 12.9589 0.283662 -0.534117 0.298111
2051 12.9456 0.312357 -0.593006 0.314338
2052 12.9241 0.337775 -0.638363 0.345352
2053 12.8952 0.359472 -0.670017 0.38901
2054 12.8604 0.377295 -0.68823 0.441436
2055 12.8214 0.391407 -0.694174 0.497676
2056 12.7801 0.402295 -0.690206 0.552605
2057 12.7386 0.410742 -0.679658 0.60181
2058 12.6986 0.41778 -0.666231 0.642221
2059 12.6619 0.424614 -0.653213 0.672262
2060 12.6298 0.432526 -0.642875 0.691562
2061 12.6032 0.442775 -0.636203 0.700402
2062 12.5826 0.45649 -0.632908 0.699136
2063 12.568 0.474566 -0.631513 0.68777
2064 12.5589 0.497579 -0.629439 0.666082
2065 12.5544 0.525727 -0.62325 0.633833
2066 12.5534 0.558785 -0.608788 0.590954
2067 12.5543 0.596107 -0.582155 0.538216
2068 12.5558 0.63665 -0.539939 0.477208
2069 12.5562 0.679038 -0.480403 0.410416
2070 12.5542 0.721646 -0.40375 0.340659
2071 12.5485 0.762715 -0.312223 0.270467
2072 12.5383 0.800472 -0.20969 0.201495
2073 12.5231 0.833262 -0.101005 0.134276
2074 12.5028 0.859672 0.00869717 0.0683884
2075 12.4775 0.878641 0.114565 0.00294819
2076 12.4478 0.889546 0.21244 -0.0627873
2077 12.4146 0.892257 0.299064 -0.12893
2078 12.3788 0.887165 0.372206 -0.194746
2079 12.3416 0.875157 0.430803 -0.25882
2080 12.304 0.857571 0.474938 -0.319427
2081 12.2672 0.836105 0.505768 -0.374981
2082 12.2318 0.812706 0.525333 -0.424381
2083 12.1986 0.789431 0.536283 -0.467197
2084 12.1678 0.768309 0.541591 -0.503655
2085 12.1395 0.751196 0.544273 -0.534505
2086 12.1135 0.739638 0.54708 -0.560789
2087 12.0892 0.734765 0.552129 -0.58355
2088 12.0661 0.737204 0.560487 -0.603404
2089 12.0433 0.747033 0.57178 -0.620205
2090 12.0203 0.763772 0.584043 -0.633056
2091 11.9962 0.786414 0.594088 -0.640176
2092 11.9705 0.813493 0.597614 -0.639596
2093 11.9428 0.843188 0.590526 -0.629281
2094 11.9131 0.873447 0.569504 -0.608115
2095 11.8816 0.902131 0.533031 -0.576124
2096 11.8485 0.927163 0.481882 -0.534623
2097 11.8146 0.94667 0.419124 -0.486002
2098 11.7807 0.959115 0.349544 -0.433374
2099 11.7476 0.963397 0.278706 -0.380185
2100 11.7163 0.958924 0.211921 -0.329868
2101 11.6876 0.94565 0.153404 -0.285503
2102 11.6622 0.924067 0.1058 -0.249493
2103 11.6405 0.895168 0.0700819 -0.223232
2104 11.6227 0.860363 0.0457139 -0.206818
2105 11.6086 0.821381 0.0310615 -0.198981
2106 11.5977 0.780137 0.0238705 -0.19733
2107 11.5893 0.738597 0.0217697 -0.198886
2108 11.5822 0.698643 0.0226296 -0.200761
2109 11.5754 0.66194 0.0247508 -0.200699
2110 11.5675 0.629826 0.0268609 -0.197291
2111 11.5572 0.603231 0.0279879 -0.189864
2112 11.5435 0.582625 0.02728 -0.178136
2113 11.5254 0.567999 0.0238429 -0.161894
2114 11.5024 0.558885 0.0167207 -0.140952
2115 11.4743 0.55441 0.00510091 -0.115116
2116 11.4412 0.553372 -0.0115776 -0.0844314
2117 11.4039 0.554346 -0.0327499 -0.04964
2118 11.3634 0.555798 -0.0571402 -0.0124271
2119 11.321 0.556204 -0.0822898 0.0243809
2120 11.2784 0.554161 -0.105315 0.0571415
2121 11.2373 0.548492 -0.123595 0.0820015
2122 11.1995 0.538323 -0.135446 0.0956665
2123 11.1667 0.523132 -0.140329 0.0960331
2124 11.1403 0.502777 -0.138568 0.0824982
2125 11.1214 0.477482 -0.130736 0.0559334
2126 11.1105 0.447805 -0.117039 0.0184423
2127 11.1077 0.414572 -0.0970113 -0.0269201
2128 11.1128 0.378794 -0.0697221 -0.0763717
2129 11.1248 0.341581 -0.0343448 -0.125691
2130 11.1424 0.304037 0.00905547 -0.170594
2131 11.1639 0.267175 0.0589953 -0.20739
2132 11.1873 0.231829 0.112562 -0.233682
2133 11.2106 0.1986 0.165958 -0.248977
2134 11.2317 0.167815 0.215353 -0.254884
2135 11.2488 0.139512 0.257643 -0.254765
2136 11.2604 0.113459 0.290841 -0.252942
2137 11.2652 0.089191 0.314009 -0.253721
2138 11.2628 0.0660674 0.326802 -0.260617
2139 11.253 0.0433497 0.329157 -0.275772
2140 11.2362 0.0202816 0.321194 -0.299763
2141 11.2136 -0.00382804 0.303117 -0.331783
2142 11.1865 -0.0295294 0.275695 -0.369854
2143 11.1568 -0.0571708 0.240667 -0.411217
2144 11.1266 -0.0868567 0.201211 -0.452871
2145 11.0979 -0.11843 0.161941 -0.492187
2146 11.0728 -0.151478 0.128537 -0.52742
2147 11.0533 -0.185367 0.107015 -0.557896
2148 11.0409 -0.219295 0.102842 -0.583773
2149 11.0366 -0.252363 0.120097 -0.605449
2150 11.0411 -0.283662 0.160776 -0.622874
2151 11.0544 -0.312357 0.224328 -0.635041
2152 11.0759 -0.337775 0.30745 -0.639898
2153 11.1048 -0.359472 0.404195 -0.634796
2154 11.1396 -0.377295 0.506591 -0.61735
2155 11.1786 -0.391407 0.605779 -0.586442
2156 11.2199 -0.402295 0.693487 -0.542942
2157 11.2614 -0.410742 0.763547 -0.489913
2158 11.3014 -0.41778 0.812945 -0.432141
2159 11.3381 -0.424614 0.842063 -0.37519
2160 11.3702 -0.432526 0.854046 -0.32433
2161 11.3968 -0.442775 0.853544 -0.283637
2162 11.4174 -0.45649 0.845277 -0.255418
2163 11.432 -0.474566 0.832947 -0.240086
2164 11.4411 -0.497579 0.818853 -0.236095
2165 11.4456 -0.525727 0.803836 -0.240111
2166 11.4466 -0.558785 0.787609 -0.24769
2167 11.4457 -0.596107 0.769362 -0.253863
2168 11.4442 -0.63665 0.748038 -0.253913
2169 11.4438 -0.679038 0.722556 -0.24399
2170 11.4458 -0.721646 0.691867 -0.221615
2171 11.4515 -0.762715 0.654988 -0.185893
2172 11.4617 -0.800472 0.611006 -0.137436
2173 11.4769 -0.833262 0.559095 -0.078053
2174 11.4972 -0.859672 0.498591 -0.0103219
2175 11.5225 -0.878641 0.429097 0.0628226
2176 11.5522 -0.889546 0.350621 0.138387
2177 11.5854 -0.892257 0.263742 0.213426
2178 11.6212 -0.887165 0.169796 0.285028
2179 11.6584 -0.875157 0.0709621 0.350309
2180 11.696 -0.857571 -0.0297601 0.406533
2181 11.7328 -0.836105 -0.1288 0.451385
2182 11.7682 -0.812706 -0.222367 0.483387
2183 11.8014 -0.789431 -0.30693 0.5023
2184 11.8322 -0.768309 -0.379641 0.509299
2185 11.8605 -0.751196 -0.438638 0.506812
2186 11.8865 -0.739638 -0.483157 0.498019
2187 11.9108 -0.734765 -0.513484 0.486169
2188 11.9339 -0.737204 -0.530711 0.474023
2189 11.9567 -0.747033 -0.536702 0.463558
2190 11.9797 -0.763772 -0.533981 0.45571
2191 12.0038 -0.786414 -0.525222 0.450317
2192 12.0295 -0.813493 -0.512908 0.446366
2193 12.0572 -0.843188 -0.498918 0.44199
2194 12.0869 -0.873447 -0.484303 0.435021
2195 12.1184 -0.902131 -0.469211 0.4235
2196 12.1515 -0.927163 -0.453072 0.40627
2197 12.1854 -0.94667 -0.434882 0.383252
2198 12.2193 -0.959115 -0.413496 0.355313
2199 12.2524 -0.963397 -0.387831 0.323758
2200 7.34636 -0.756802 0.266585 -0.281882
2201 7.37303 -0.773777 0.197982 -0.296695
2202 7.40492 -0.783503 0.117499 -0.315082
2203 7.44097 -0.786147 0.0280476 -0.336761
2204 7.47988 -0.782339 -0.0663607 -0.360303
2205 7.52031 -0.773152 -0.160697 -0.383411
2206 7.5609 -0.760029 -0.249492 -0.40352
2207 7.60042 -0.744693 -0.327829 -0.418496
2208 7.63784 -0.729028 -0.392386 -0.427193
2209 7.67242 -0.714948 -0.442108 -0.42965
2210 7.70371 -0.704254 -0.478223 -0.42688
2211 7.73163 -0.69851 -0.503627 -0.420378
2212 7.75638 -0.698917 -0.521943 -0.411519
2213 7.77845 -0.706224 -0.536621 -0.401117
2214 7.79856 -0.720666 -0.550388 -0.38927
2215 7.81753 -0.741933 -0.565069 -0.375395
2216 7.83627 -0.76919 -0.581526 -0.358554
2217 7.85561 -0.801121 -0.599797 -0.337931
2218 7.8763 -0.836022 -0.619283 -0.313211
2219 7.89886 -0.871908 -0.639017 -0.284756
2220 7.9236 -0.906658 -0.657974 -0.2535
2221 7.95056 -0.938154 -0.675316 -0.220597
2222 7.97951 -0.964431 -0.690425 -0.186915
2223 8.01001 -0.983815 -0.70272 -0.152763
2224 8.04141 -0.995041 -0.711209 -0.117415
2225 8.07294 -0.997336 -0.714412 -0.0797514
2226 8.10381 -0.990477 -0.710102 -0.0384942
2227 8.13324 -0.974803 -0.695608 0.0070809
2228 8.16059 -0.951187 -0.668382 0.056579
2229 8.18542 -0.920976 -0.626759 0.10823
2230 8.20751 -0.885893 -0.570668 0.159108
2231 8.22693 -0.847913 -0.502064 0.205817
2232 8.24403 -0.809126 -0.424847 0.245396
2233 8.25941 -0.771587 -0.344248 0.276106
2234 8.27391 -0.737181 -0.265833 0.297786
2235 8.28848 -0.707488 -0.194477 0.31169
2236 8.30416 -0.683687 -0.1336 0.319992
2237 8.32194 -0.666474 -0.084767 0.325202
2238 8.34272 -0.656033 -0.0478549 0.329779
2239 8.36715 -0.652029 -0.0212966 0.335945
2240 8.3956 -0.65365 -0.00227672 0.345572
2241 8.42812 -0.659676 0.0125841 0.360046
2242 8.46438 -0.668576 0.0267842 0.380063
2243 8.50368 -0.678629 0.0436244 0.405441
2244 8.54501 -0.688052 0.0659557 0.435072
2245 8.58708 -0.695129 0.0960205 0.467048
2246 8.62841 -0.698337 0.135368 0.498867
2247 8.66747 -0.696441 0.184889 0.527548
2248 8.70274 -0.688582 0.244916 0.549582
2249 8.73288 -0.674318 0.315437 0.560875
2250 8.7568 -0.653644 0.396049 0.556804
2251 8.77378 -0.62697 0.485769 0.532667
2252 8.7835 -0.595075 0.582553 0.484524
2253 8.78615 -0.559034 0.682822 0.410358
2254 8.78234 -0.520117 0.781354 0.311145
2255 8.77315 -0.47969 0.871795 0.191365
2256 8.76003 -0.439102 0.947802 0.0586202
2257 8.74469 -0.399584 1.0045 -0.07767
2258 8.72903 -0.362161 1.0397 -0.208107
2259 8.71495 -0.327583 1.0543 -0.32504
2260 8.70425 -0.296285 1.05185 -0.4236
2261 8.69851 -0.268369 1.0373 -0.501833
2262 8.69892 -0.24362 1.01563 -0.560128
2263 8.70622 -0.221546 0.990786 -0.600168
2264 8.72067 -0.201442 0.965287 -0.624287
2265 8.74193 -0.182468 0.940059 -0.635311
2266 8.76919 -0.163733 0.914718 -0.636206
