# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
178 7.4327412167411522e-01 -6.1488982902832778e-01 -1.2710382712487753e+00 -9.9071208919974074e-01 4.3735497080143199e-01 7.6378791294189063e-02
179 7.4231560569423372e-01 -5.7579900606940071e-01 -9.4924197509306618e-01 -9.3437378110733960e-01 1.5694093294624267e-01 1.4202592208007866e-01
180 7.3610173423908487e-01 -5.3480921486319533e-01 -5.9615746491658139e-01 -8.6662697715997294e-01 -1.4514629920023536e-01 2.1516879046310283e-01
181 7.2597434531935423e-01 -4.9337165560804358e-01 -2.2904830725735925e-01 -7.8868361366971729e-01 -4.5787158749784129e-01 2.9521478245271132e-01
182 7.1356194261627359e-01 -4.5284017877737781e-01 1.3244717568782285e-01 -7.0187562137034598e-01 -7.6750114059009134e-01 3.8142220898509294e-01
183 7.0066878907151342e-01 -4.1437436673395756e-01 4.7006355073980222e-01 -6.0763350254801551e-01 -1.0591904498477820e+00 4.7291225009401594e-01
184 6.8914769131157894e-01 -3.7886214934644841e-01 7.7031405683445286e-01 -5.0746439926437004e-01 -1.3189460683858938e+00 5.6868358656401108e-01
185 6.8076574883762320e-01 -3.4686747417690156e-01 1.0263895347898913e+00 -4.0292997034269590e-01 -1.5353242551352246e+00 6.6762938382700621e-01
186 6.7707305642543270e-01 -3.1860639612501623e-01 1.2381046214487679e+00 -2.9562436776834461e-01 -1.7003936353974807e+00 7.6855625797000660e-01
187 6.7928430194166500e-01 -2.9395256652222645e-01 1.4102794716062534e+00 -1.8715257463228457e-01 -1.8098546244207134e+00 8.7020482810508237e-01
188 6.8818238939157772e-01 -2.7247068312146533e-01 1.5504366565830776e+00 -7.9109337788473150e-02 -1.8625791574190469e+00 9.7127144268758325e-01
189 7.0405169278653146e-01 -2.5347420632771928e-01 1.6666842026941509e+00 2.6941100106492279e-02 -1.8600273427195115e+00 1.0704306591604147e+00
190 7.2664642056615780e-01 -2.3610173423908482e-01 1.7663025330638678e+00 1.2948429183664359e-01 -1.8059113170826628e+00 1.1663580559346987e+00
191 7.5519700070325391e-01 -2.1940501082768760e-01 1.8551459233850007e+00 2.2707374844776237e-01 -1.7061710895947870e+00 1.2577529624948358e+00
192 7.8845457678569508e-01 -2.0244072745077193e-01 1.9377206730380612e+00 3.1834784549571854e-01 -1.5690149570574077e+00 1.3433607066003870e+00
193 8.2477084962782388e-01 -1.8435812721340158e-01 2.0177102225529002e+00 4.0204536582876371e-01 -1.4046629238537904e+00 1.4219939963997252e+00
194 8.6220782586846090e-01 -1.6447493921709841e-01 2.0986432062125271e+00 4.7701959087796014e-01 -1.2245651250001339e+00 1.4925530790368218e+00
195 8.9866975039445274e-01 -1.4233530545281636e-01 2.1843211018548443e+00 5.4225086892296936e-01 -1.0401568390357758e+00 1.5540443453221500e+00
196 9.3204778035913871e-01 -1.1774501677484511e-01 2.2786924071549599e+00 5.9685760302204738e-01 -8.6150587530806544e-01 1.6055970815979268e+00
197 9.6036693950480878e-01 -9.0781403927674920e-02 2.3851438820069188e+00 6.4010561341539463e-01 -6.9633412354467650e-01 1.6464781044571262e+00
198 9.8192465371815163e-01 -6.1777462856832659e-02 2.5054837010808160e+00 6.7141583945047656e-01 -5.4974133988208085e-01 1.6761040509335097e+00
199 9.9541073385818124e-01 -3.1282042544634674e-02 2.6389916835561755e+00 6.9037035469116670e-01 -4.2460364775718801e-01 1.6940511356808736e+00
200 4.5403023058681402e+00 8.4147098480789650e-01 -6.4973615219199110e-01 4.8860494198922749e-01 7.2422569737602394e-01 1.5034671053096875e+00
201 4.5114997836426358e+00 8.5451101022712606e-01 -6.3551444390015099e-01 4.7993138959231346e-01 7.5015061112467296e-01 1.4952958682318278e+00
202 4.4785522120836196e+00 8.5963961100359587e-01 -6.1225007760968708e-01 4.7445505644358671e-01 7.7597816150181154e-01 1.4901375541965405e+00
203 4.4424985545287132e+00 8.5717031623412698e-01 -5.8021710803301996e-01 4.7227878673491991e-01 7.9885274179235732e-01 1.4880878489278624e+00
204 4.4045085496855734e+00 8.4790906769475027e-01 -5.4040350203054199e-01 4.7323216943244895e-01 8.1586990436884943e-01 1.4889857732023977e+00
205 4.3657823086997549e+00 8.3310861362408983e-01 -4.9464157835429928e-01 4.7687568529557034e-01 8.2438094156978847e-01 1.4924175310642096e+00
206 4.3274519873750545e+00 8.1438905725912947e-01 -4.4552565775402864e-01 4.8253521985895048e-01 8.2241509668896795e-01 1.4977487246744865e+00
207 4.2904935770031383e+00 7.9362986031610383e-01 -3.9603798683942548e-01 4.8936390741554731e-01 8.0912280407058879e-01 1.5041821967967759e+00
208 4.2556558276163718e+00 7.7284084104742823e-01 -3.4891811079708573e-01 4.9642230649478308e-01 7.8503710011675432e-01 1.5108331896549327e+00
209 4.2234117303317102e+00 7.5402139717496086e-01 -3.0596854196052220e-01 5.0276307106519746e-01 7.5196572153080210e-01 1.5168089322252813e+00
210 4.1939359777577101e+00 7.3901819054978202e-01 -2.6757279361893399e-01 5.0750520737664606e-01 7.1248117995960081e-01 1.5212786744394506e+00
211 4.1671095630409445e+00 7.2939176944171258e-01 -2.3262407840484800e-01 5.0988723631484556e-01 6.6917047977906452e-01 1.5235240708669422e+00
212 4.1425503577886156e+00 7.2630205130077719e-01 -1.9886793307156253e-01 5.0929709694326963e-01 6.2391498343659380e-01 1.5229677696032013e+00
213 4.1196663190408449e+00 7.3042128002721418e-01 -1.6349130298293027e-01 5.0528582013469148e-01 5.7744714150767906e-01 1.5191867075432151e+00
214 4.0977260957144388e+00 7.4188110206788538e-01 -1.2374762247314480e-01 4.9757745112886531e-01 5.2930977442289417e-01 1.5119217674410792e+00
215 4.0759403887595536e+00 7.6025792122631697e-01 -7.7474338539870541e-02 4.8608666663508054e-01 4.7818966645229100e-01 1.5010944981339618e+00
216 4.0535465807823599e+00 7.8459787938408754e-01 -2.3442001800787621e-02 4.7094847103525467e-01 4.2247286575956428e-01 1.4868349515576351e+00
217 4.0298889559304047e+00 8.1347988180316955e-01 3.8493478977448044e-02 4.5255456647765363e-01 3.6082404645270399e-01 1.4695154800501244e+00
218 4.0044872917789380e+00 8.4511226335790879e-01 1.0746376399454736e-01 4.3158285142112079e-01 2.9263648438786244e-01 1.4497777300976800e+00
219 3.9770876798563579e+00 8.7745619047615231e-01 1.8188828128554499e-01 4.0900344027507579e-01 2.1827956937790177e-01 1.4285373096749034e+00
220 3.9476910276476436e+00 9.0836690321907665e-01 2.5993756806229223e-01 3.8604775778651323e-01 1.3911544836617659e-01 1.4069537324777557e+00
221 3.9165566767498725e+00 9.3574257445767728e-01 3.4003545373429017e-01 3.6413527326415190e-01 5.7260301417022402e-02 1.3863608721088476e+00
222 3.8841807718518147e+00 9.5766999962621369e-01 4.2126022661169116e-01 3.4476222559125291e-01 -2.4905979198255213e-02 1.3681623155457325e+00
223 3.8512512478777419e+00 9.7255657379846550e-01 5.0352593113190947e-01 3.2936493643133319e-01 -1.0538643557474733e-01 1.3537035622988844e+00
224 3.8185833797110278e+00 9.7923904392583028e-01 5.8746480171262427e-01 3.1917492821926569e-01 -1.8316760362395754e-01 1.3441370957826939e+00
225 3.7870415848407037e+00 9.7706126389947578e-01 6.7399717905040302e-01 3.1508394363936959e-01 -2.5853402819874066e-01 1.3402969765850914e+00
226 3.7574544356589916e+00 9.6591549551932809e-01 7.6367439530201042e-01 3.1753558405601412e-01 -3.3293147812841684e-01 1.3425982423417573e+00
227 3.7305305159989417e+00 9.4624451263335863e-01 8.5598867074638452e-01 3.2645835927660044e-01 -4.0837448036730334e-01 1.3509746489002865e+00
228 3.7067827853315301e+00 9.1900467181346701e-01 9.4890957528868447e-01 3.4125286014282574e-01 -4.8657315106269300e-01 1.3648664713163725e+00
229 3.6864684869340829e+00 8.8559299012712567e-01 1.0388814255107250e+00 3.6084193944612358e-01 -5.6807966510647234e-01 1.3832666866012109e+00
230 3.6695504007611506e+00 8.4774390107818476e-01 1.1213839933988072e+00 3.8378472777174077e-01 -6.5177152970553676e-01 1.4048265461917178e+00
231 3.6556834958738627e+00 8.0740354569796280e-01 1.1919487969108373e+00 4.0844222361072818e-01 -7.3487557644541124e-01 1.4280095093653071e+00
232 3.6442289222084061e+00 7.6659103417170504e-01 1.2473147787633092e+00 4.3316731879237863e-01 -8.1352373123783484e-01 1.4512686394440455e+00
233 3.6342949698748441e+00 7.2725696883994673e-01 1.2863104948515600e+00 4.5648234412706035e-01 -8.8361119190184523e-01 1.4732132048145370e+00
234 3.6248023064120027e+00 6.9114959261634235e-01 1.3101339059362784e+00 4.7720912954071654e-01 -9.4161652705575316e-01 1.4927316105591730e+00
235 3.6145686710305576e+00 6.5969821894648351e-01 1.3219203120452385e+00 4.9453138561823495e-01 -9.8509941852446747e-01 1.5090513010498672e+00
236 3.6024064389134827e+00 6.3392217154126229e-01 1.3257180636136436e+00 5.0799097785572189e-01 -1.0127650609649781e+00 1.5217365707061008e+00
237 3.5872252189884195e+00 6.1437143031737806e-01 1.3251501813439210e+00 5.1743866891101331e-01 -1.0241701080802683e+00 1.5306432172352278e+00
238 3.5681310254432130e+00 6.0110270590361536e-01 1.3221332392370801e+00 5.2296859713314803e-01 -1.0192699556177627e+00 1.5358574162546867e+00
239 3.5445136268722139e+00 5.9369194308491602e-01 1.3160500270596234e+00 5.2486250499963116e-01 -9.9804261302145147e-01 1.5376433550990241e+00
240 3.5161144323079063e+00 5.9128149540774000e-01 1.3036817777471799e+00 5.2355823102602461e-01 -9.6036895971894365e-01 1.5364134270212000e+00
241 3.4830686693634867e+00 5.9265763139763272e-01 1.2799905936964968e+00 5.1964301175470617e-01 -9.0623490442312582e-01 1.5327216191078674e+00
242 3.4459175426391226e+00 5.9635182420282740e-01 1.2395765963486223e+00 5.1386055413952614e-01 -8.3619961751484173e-01 1.5272697701198508e+00
243 3.4055883821617616e+00 6.0075760673033862e-01 1.1784100487126077e+00 5.0711433153015362e-01 -7.5197257131195872e-01 1.5209102315370739e+00
244 3.3633433205739114e+00 6.0425376553351573e-01 1.0953157080356599e+00 5.0044892104313743e-01 -6.5686304479095525e-01 1.5146278960941728e+00
245 3.3206995738611154e+00 6.0532436800438272e-01 9.9271590176185542e-01 4.9499600128958166e-01 -5.5584337282865282e-01 1.5094891190417796e+00
246 3.2793267404411131e+00 6.0266658012907537e-01 8.7636975556052432e-01 4.9188066671380076e-01 -4.5507089944144624e-01 1.5065535612753187e+00
247 3.2409284875100122e+00 5.9527838925924037e-01 7.5423180705915205e-01 4.9209521356536851e-01 -3.6094490916349853e-01 1.5067557202258530e+00
248 3.2071174002608647e+00 5.8252009710176444e-01 6.3489262785682321e-01 4.9635927169151139e-01 -2.7900032392926427e-01 1.5107737881922878e+00
249 3.1792925092111366e+00 5.6414564593630878e-01 5.2614297280264477e-01 5.0499448026018678e-01 -2.1299536456464080e-01 1.5189121025521619e+00
250 3.1585290151921033e+00 5.4030230586813977e-01 4.3399820224782121e-01 5.1784589297761019e-01 -1.6440693580156021e-01 1.5310271668660986e+00
251 3.1454889897728737e+00 5.1149978364263637e-01 3.6221275420336008e-01 5.3427794712121135e-01 -1.3233820729395498e-01 1.5465232759556120e+00
252 3.1403603889964042e+00 4.7855221208361964e-01 3.1211934991719870e-01 5.5325824346302599e-01 -1.1372959141420957e-01 1.5644303587297426e+00
253 3.1428296837658731e+00 4.4249855452871306e-01 2.8263483636811920e-01 5.7351911387390542e-01 -1.0379674512758004e-01 1.5835550598240140e+00
254 3.1520909323052497e+00 4.0450854968557348e-01 2.7042479309374712e-01 5.9376200300903703e-01 -9.6710499897004115e-02 1.6026726802188915e+00
255 3.1668913863759101e+00 3.6578230869975481e-01 2.7036561224065925e-01 6.1285408887240689e-01 -8.6551129118201287e-02 1.6207126559702880e+00
256 3.1856109427408708e+00 3.2745198737505432e-01 2.7643904859691315e-01 6.2996926028587408e-01 -6.8453507305091060e-02 1.6368923354466387e+00
257 3.2063701396838962e+00 2.9049357700313866e-01 2.8299070525360115e-01 6.4464649100695437e-01 -3.9678874009370868e-02 1.6507731707144597e+00
258 3.2271591589525719e+00 2.5565582761637184e-01 2.8599740347150349e-01 6.5676754766861134e-01 -2.5051258949071085e-04 1.6622406340847207e+00
259 3.2459786028250392e+00 2.2341173033171030e-01 2.8384959206315835e-01 6.6647901394298870e-01 4.7114071482879501e-02 1.6714311342041268e+00
260 3.2609818094502181e+00 1.9393597775771054e-01 2.7731549000204708e-01 6.7409224124039380e-01 9.7769113635907706e-02 1.6786376411346238e+00
261 3.2706082305582873e+00 1.6710956304094424e-01 2.6872607065633780e-01 6.7998953469178347e-01 1.4629396240459014e-01 1.6842209076765930e+00
262 3.2736979486992230e+00 1.4255035778861577e-01 2.6075315063793941e-01 6.8455228929524525e-01 1.8757337776058461e-01 1.6885413136640659e+00
263 3.2695787199727859e+00 1.1966631904084453e-01 2.5526864463278925e-01 6.8811420312361204e-01 2.1745251892378098e-01 1.6919144119069731e+00
264 3.2581188979321145e+00 9.7726095714438424e-02 2.5267834367946296e-01 6.9093448993513529e-01 2.3290707780073869e-01 1.6945854294357194e+00
265 3.2397420787736833e+00 7.5940388759553917e-02 2.5191987463735616e-01 6.9318320280094947e-01 2.3194574815779465e-01 1.6967152724535908e+00
266 3.2154021206159125e+00 5.3546580782359340e-02 2.5109124571998409e-01 6.9493232004340733e-01 2.1355210697286509e-01 1.6983720198578709e+00
267 3.1865201181968303e+00 2.9888955930404863e-02 2.4848666298242714e-01 6.9615040551413021e-01 1.7784330794852546e-01 1.6995258259061983e+00
268 3.1548877366420909e+00 4.4872917789381198e-03 2.4368572267807195e-01 6.9670365336291840e-01 1.2637985115966041e-01 1.7000498911244004e+00
269 3.1225438095238474e+00 -2.2912320143642306e-02 2.3829559482325821e-01 6.9637011211159150e-01 6.2382948040178382e-02 1.6997339425019613e+00
270 3.0916330967809236e+00 -5.2308972352356368e-02 2.3603447696959040e-01 6.9487480961472492e-01 -9.3656483435814730e-03 1.6983175452573014e+00
271 3.0642574255423227e+00 -8.3443323250127377e-02 2.4208928399247309e-01 6.9194950841136171e-01 -8.2980516333904394e-02 1.6955467764908856e+00
272 3.0423300003737861e+00 -1.1581922814818556e-01 2.6197506839528734e-01 6.8741145890172195e-01 -1.5213216345950162e-01 1.6912488938779842e+00
273 3.0274434262015344e+00 -1.4874875212225808e-01 3.0028173067453412e-01 6.8124336417000075e-01 -2.1069526417314455e-01 1.6854080870487660e+00
274 3.0207609560741697e+00 -1.8141662028897246e-01 3.5963242066703782e-01 6.7364787941345805e-01 -2.5325442336949083e-01 1.6782169775176594e+00
275 3.0229387361005244e+00 -2.1295841515929606e-01 4.4000169417863921e-01 6.6505136690778766e-01 -2.7546803204095532e-01 1.6700799214876692e+00
276 3.0340845044806719e+00 -2.4254556434100777e-01 5.3841986789693230e-01 6.5604619046816770e-01 -2.7437064345193801e-01 1.6615580696176400e+00
277 3.0537554873666410e+00 -2.6946948400105825e-01 6.4908949793214210e-01 6.4728338196434687e-01 -2.4868294268894522e-01 1.6532675579369125e+00
278 3.0809953281865328e+00 -2.9321721466847001e-01 7.6398509579692120e-01 6.3934667937613243e-01 -1.9911948070960947e-01 1.6457603045251903e+00
279 3.1144070098728744e+00 -3.1353151306591698e-01 8.7397930828149029e-01 6.3264461486787837e-01 -1.2859311712578794e-01 1.6394221200455401e+00
280 3.1522560989218151e+00 -3.3044959923884942e-01 9.7038992881976727e-01 6.2734757641453953e-01 -4.2168907782350752e-02 1.6344134752114627e+00
281 3.1925964543020369e+00 -3.4431650412613735e-01 1.0466330222578919e+00 6.2337821251172310e-01 5.3342424022632014e-02 1.6306606807189148e+00
282 3.2334089658282945e+00 -3.5577107779159367e-01 1.0995266868167535e+00 6.2044585977345679e-01 1.5014007686720390e-01 1.6278885703566126e+00
283 3.2727430311600534e+00 -3.6570503012515565e-01 1.1298310602167330e+00 6.1810552209499525e-01 2.4037427092687075e-01 1.6256762772730327e+00
284 3.3088504073836580e+00 -3.7519769358799726e-01 1.1418439824047342e+00 6.1582076885718950e-01 3.1701906440446498e-01 1.6235166588889280e+00
285 3.3403017810535163e+00 -3.8543132896944254e-01 1.1421788528820120e+00 6.1301541175225704e-01 3.7446834203054097e-01 1.6208651271429371e+00
286 3.3660778284587374e+00 -3.9759356108651717e-01 1.1380738402314643e+00 6.0910742351418357e-01 4.0880850060001095e-01 1.6171717496131117e+00
287 3.3856285696826216e+00 -4.1277478101158027e-01 1.1356580830065801e+00 6.0352729114278636e-01 4.1788689646265348e-01 1.6118987095621773e+00
288 3.3988972940963844e+00 -4.3186897455678713e-01 1.1385725047658717e+00 5.9572990662878300e-01 4.0134990611827792e-01 1.6045317239811665e+00
289 3.4063080569150843e+00 -4.5548637312778589e-01 1.1472474371862016e+00 5.8521296066736339e-01 3.6074445581306130e-01 1.5945976496712411e+00
290 3.4087185045922599e+00 -4.8388556769209362e-01 1.1589727826597187e+00 5.7155461598398771e-01 2.9962526870121536e-01 1.5817002937879467e+00
291 3.4073423686023672e+00 -5.1693133063651309e-01 1.1686823990296407e+00 5.5447809884925314e-01 2.2348176746854928e-01 1.5655815306882548e+00
292 3.4036481757971728e+00 -5.5408245736087647e-01 1.1701955352177624e+00 5.3394054563265259e-01 1.3927731789665418e-01 1.5462050290503988e+00
293 3.3992423932696614e+00 -5.9441161783823848e-01 1.1575905110919402e+00 5.1022963665608501e-01 5.4511765554171129e-02 1.5238468419160460e+00
294 3.3957462344664844e+00 -6.3665667942608895e-01 1.1264203053829818e+00 4.8403877535468393e-01 -2.4070105836829739e-02 1.4991651709381335e+00
295 3.3946756319956175e+00 -6.7930042613888419e-01 1.0745513388299670e+00 4.5648658067074332e-01 -9.1793701730632990e-02 1.4732171934020595e+00
296 3.3973334198709244e+00 -7.2067325955888706e-01 1.0024941467972546e+00 4.2905494197164384e-01 -1.4695976691621912e-01 1.4473991963823982e+00
297 3.4047216107407596e+00 -7.5907151248998794e-01 9.1321694762043792e-01 4.0344179675914726e-01 -1.9098276217350948e-01 1.4233071081553870e+00
298 3.4174799028982354e+00 -7.9288259973913544e-01 8.1155890736995751e-01 3.8135214338764956e-01 -2.2766232100177353e-01 1.4025400977486508e+00
299 3.4358543540636912e+00 -8.2070749078886340e-01 7.0341667855124435e-01 3.6427118517415241e-01 -2.6181179773824520e-01 1.3864885699408180e+00
300 3.4596976941318602e+00 -8.4147098480789639e-01 5.9485293379652604e-01 3.5326783515825239e-01 -2.9769817368344709e-01 1.3761513855060725e+00
301 3.4885002163573633e+00 -8.5451101022712594e-01 4.9123550720662129e-01 3.4886506774647136e-01 -3.3779069259347611e-01 1.3720158230069188e+00
302 3.5214477879163804e+00 -8.5963961100359587e-01 3.9651960733357106e-01 3.5099363744908835e-01 -3.8218690877354689e-01 1.3740151631083095e+00
303 3.5575014454712868e+00 -8.5717031623412687e-01 3.1281805168485366e-01 3.5902677347180656e-01 -4.2885420639200217e-01 1.3815613738849517e+00
304 3.5954914503144266e+00 -8.4790906769475027e-01 2.4039645644751942e-01 3.7188065718665059e-01 -4.7455920925423328e-01 1.3936387261438379e+00
305 3.6342176913002451e+00 -8.3310861362408983e-01 1.7812853463959119e-01 3.8815880365553385e-01 -5.1612011644155220e-01 1.4089381505134022e+00
306 3.6725480126249459e+00 -8.1438905725912947e-01 1.2426891002906777e-01 4.0631575754753702e-01 -5.5149197041260190e-01 1.4260097178250897e+00
307 3.7095064229968617e+00 -7.9362986031610383e-01 7.7242281317049827e-02 4.2481548808493153e-01 -5.8026861815551101e-01 1.4434105578846745e+00
308 3.7443441723836277e+00 -7.7284084104742834e-01 3.6125826207260882e-02 4.4226285729363818e-01 -6.0346604520825231e-01 1.4598281495344949e+00
309 3.7765882696682893e+00 -7.5402139717496097e-01 6.6002604530437806e-04 4.5749328093016850e-01 -6.2280197658476066e-01 1.4741649846730107e+00
310 3.8060640222422895e+00 -7.3901819054978213e-01 -2.9128735870226234e-02 4.6961578331838777e-01 -6.3988128920889153e-01 1.4855798594775238e+00
311 3.8328904369590560e+00 -7.2939176944171258e-01 -5.3438727024186269e-02 4.7801589276981082e-01 -6.5561564838448416e-01 1.4934915313146033e+00
